* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 8:29:07 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-P90V-1125-B001 (Thunderbolt—overwound)
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
114.257805; 54.795; -145.5998
114.624016; 54.808; -145.5572
114.990227; 54.816; -145.5285
115.356438; 54.820; -145.4808
115.722648; 54.823; -145.3901
116.088859; 54.832; -145.2701
116.455070; 54.849; -145.1716
116.821281; 54.869; -145.1440
117.187492; 54.879; -145.1852
117.553703; 54.873; -145.2237
117.919914; 54.853; -145.1578
118.286125; 54.836; -144.9296
118.652336; 54.840; -144.5836
119.018547; 54.875; -144.2570
119.384758; 54.932; -144.0935
119.750968; 54.987; -144.1465
120.117179; 55.019; -144.3464
120.483390; 55.021; -144.5500
120.849601; 55.003; -144.6314
121.215812; 54.984; -144.5537
121.582023; 54.979; -144.3777
121.948234; 54.991; -144.2053
122.314445; 55.011; -144.1041
122.680656; 55.029; -144.0719
123.046867; 55.038; -144.0591
123.413078; 55.042; -144.0188
123.779288; 55.047; -143.9404
124.145499; 55.056; -143.8474
124.511710; 55.068; -143.7678
124.877921; 55.080; -143.7101
125.244132; 55.091; -143.6613
125.610343; 55.099; -143.6045
125.976554; 55.108; -143.5353
126.342765; 55.118; -143.4630
126.708976; 55.130; -143.3990
127.075187; 55.142; -143.3459
127.441398; 55.152; -143.2961
127.807608; 55.161; -143.2410
128.173819; 55.170; -143.1788
128.540030; 55.180; -143.1147
128.906241; 55.191; -143.0546
129.272452; 55.201; -142.9990
129.638663; 55.211; -142.9433
130.004874; 55.220; -142.8823
130.371085; 55.229; -142.8149
130.737296; 55.239; -142.7446
131.103507; 55.250; -142.6765
131.469718; 55.261; -142.6139
131.835928; 55.273; -142.5568
132.202139; 55.283; -142.5030
132.568350; 55.293; -142.4491
132.934561; 55.302; -142.3923
133.300772; 55.311; -142.3310
133.666983; 55.320; -142.2666
134.033194; 55.330; -142.2020
134.399405; 55.341; -142.1405
134.765616; 55.351; -142.0838
135.131827; 55.361; -142.0298
135.498037; 55.370; -141.9743
135.864248; 55.380; -141.9144
136.230459; 55.389; -141.8504
136.596670; 55.400; -141.7866
136.962881; 55.412; -141.7275
137.329092; 55.423; -141.6748
137.695303; 55.434; -141.6262
138.061514; 55.444; -141.5768
138.427725; 55.454; -141.5232
138.793936; 55.463; -141.4652
139.160147; 55.474; -141.4055
139.526357; 55.484; -141.3474
139.892568; 55.495; -141.2919
140.258779; 55.505; -141.2371
140.624990; 55.514; -141.1803
