* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 10:09:03 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B005 (Aura) Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
166.625965; 55.189; -138.4692
166.992176; 55.200; -138.4360
167.358386; 55.212; -138.3960
167.724597; 55.224; -138.3530
168.090808; 55.237; -138.3087
168.457019; 55.250; -138.2592
168.823230; 55.261; -138.1992
169.189441; 55.274; -138.1302
169.555652; 55.286; -138.0609
169.921863; 55.298; -137.9979
170.288074; 55.307; -137.9347
170.654285; 55.312; -137.8554
171.020496; 55.319; -137.7537
171.386706; 55.328; -137.6479
171.752917; 55.341; -137.5729
172.119128; 55.351; -137.5466
172.485339; 55.354; -137.5460
172.851550; 55.348; -137.5195
173.217761; 55.344; -137.4370
173.583972; 55.349; -137.3300
173.950183; 55.366; -137.2759
174.316394; 55.384; -137.3251
174.682605; 55.389; -137.4398
175.048816; 55.381; -137.5113
175.415026; 55.372; -137.4568
175.781237; 55.383; -137.3148
176.147448; 55.420; -137.2355
176.513659; 55.465; -137.3428
176.879870; 55.487; -137.5898
177.246081; 55.475; -137.7525
177.612292; 55.452; -137.5979
177.978503; 55.470; -137.1223
178.344714; 55.567; -136.6534
178.710925; 55.723; -136.6467
179.077136; 55.865; -137.3189
179.443346; 55.917; -138.4601
179.809557; 55.844; -139.5436
180.175768; 55.677; -140.0040
180.541979; 55.502; -139.5630
180.908190; 55.414; -138.4566
181.274401; 55.448; -137.3102
181.640612; 55.557; -136.6613
182.006823; 55.658; -136.5976
182.373034; 55.700; -136.8209
182.739245; 55.685; -136.9516
183.105455; 55.652; -136.7991
183.471666; 55.642; -136.4480
183.837877; 55.664; -136.1293
184.204088; 55.699; -136.0011
184.570299; 55.719; -136.0393
184.936510; 55.716; -136.1038
185.302721; 55.701; -136.0789
185.668932; 55.690; -135.9589
186.035143; 55.695; -135.8257
186.401354; 55.708; -135.7578
186.767565; 55.721; -135.7653
