* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 9:31:57 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-P90V-1125-B003 (Zenith) Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
146.850576; 54.471; -140.1476
147.216787; 54.481; -140.0792
147.582997; 54.492; -140.0131
147.949208; 54.505; -139.9561
148.315419; 54.517; -139.9089
148.681630; 54.528; -139.8662
149.047841; 54.538; -139.8206
149.414052; 54.548; -139.7684
149.780263; 54.557; -139.7104
150.146474; 54.568; -139.6508
150.512685; 54.579; -139.5927
150.878896; 54.590; -139.5364
151.245107; 54.600; -139.4805
151.611317; 54.610; -139.4234
151.977528; 54.620; -139.3651
152.343739; 54.629; -139.3066
152.709950; 54.639; -139.2485
153.076161; 54.648; -139.1913
153.442372; 54.657; -139.1348
153.808583; 54.666; -139.0798
154.174794; 54.675; -139.0267
154.541005; 54.684; -138.9757
154.907216; 54.692; -138.9264
155.273427; 54.701; -138.8784
155.639637; 54.710; -138.8321
156.005848; 54.720; -138.7881
156.372059; 54.729; -138.7460
156.738270; 54.739; -138.7042
157.104481; 54.749; -138.6605
157.470692; 54.759; -138.6141
157.836903; 54.770; -138.5663
158.203114; 54.783; -138.5202
158.569325; 54.795; -138.4781
158.935536; 54.807; -138.4393
159.301746; 54.818; -138.3992
159.667957; 54.827; -138.3512
160.034168; 54.837; -138.2909
160.400379; 54.846; -138.2194
160.766590; 54.857; -138.1437
161.132801; 54.869; -138.0735
161.499012; 54.881; -138.0149
161.865223; 54.891; -137.9659
162.231434; 54.899; -137.9176
162.597645; 54.904; -137.8612
162.963856; 54.910; -137.7945
163.330066; 54.918; -137.7243
163.696277; 54.926; -137.6609
164.062488; 54.936; -137.6105
164.428699; 54.945; -137.5715
164.794910; 54.954; -137.5381
165.161121; 54.963; -137.5067
165.527332; 54.973; -137.4786
165.893543; 54.984; -137.4561
166.259754; 54.995; -137.4376
166.625965; 55.005; -137.4173
166.992176; 55.016; -137.3909
167.358386; 55.028; -137.3582
167.724597; 55.040; -137.3215
168.090808; 55.052; -137.2789
168.457019; 55.064; -137.2239
168.823230; 55.076; -137.1532
169.189441; 55.090; -137.0745
169.555652; 55.105; -137.0035
169.921863; 55.119; -136.9475
170.288074; 55.128; -136.8935
170.654285; 55.132; -136.8165
171.020496; 55.138; -136.7068
171.386706; 55.148; -136.5897
171.752917; 55.162; -136.5104
172.119128; 55.173; -136.4908
172.485339; 55.175; -136.5005
172.851550; 55.168; -136.4767
173.217761; 55.162; -136.3871
173.583972; 55.168; -136.2755
173.950183; 55.187; -136.2347
174.316394; 55.204; -136.3150
174.682605; 55.206; -136.4562
175.048816; 55.191; -136.5212
175.415026; 55.180; -136.4221
175.781237; 55.199; -136.2315
176.147448; 55.250; -136.1522
176.513659; 55.308; -136.3328
176.879870; 55.333; -136.6921
177.246081; 55.312; -136.9329
177.612292; 55.277; -136.7604
177.978503; 55.294; -136.1795
178.344714; 55.409; -135.6116
178.710925; 55.594; -135.6211
179.077136; 55.761; -136.4524
179.443346; 55.817; -137.8297
179.809557; 55.723; -139.1154
180.175768; 55.518; -139.6378
180.541979; 55.307; -139.0710
180.908190; 55.204; -137.7152
181.274401; 55.250; -136.3447
181.640612; 55.382; -135.6020
182.006823; 55.501; -135.5621
182.373034; 55.548; -135.8472
182.739245; 55.526; -136.0061
183.105455; 55.485; -135.8251
183.471666; 55.472; -135.4167
183.837877; 55.496; -135.0555
184.204088; 55.534; -134.9177
184.570299; 55.555; -134.9635
184.936510; 55.549; -135.0284
185.302721; 55.531; -134.9884
185.668932; 55.522; -134.8515
186.035143; 55.529; -134.7192
186.401354; 55.545; -134.6750
186.767565; 55.557; -134.7153
187.133775; 55.560; -134.7725
187.499986; 55.559; -134.7882
187.866197; 55.561; -134.7587
188.232408; 55.571; -134.7220
188.598619; 55.585; -134.7099
188.964830; 55.599; -134.7192
189.331041; 55.609; -134.7222
189.697252; 55.619; -134.6981
190.063463; 55.630; -134.6501
190.429674; 55.645; -134.5956
190.795885; 55.661; -134.5468
191.162095; 55.675; -134.5016
191.528306; 55.689; -134.4530
191.894517; 55.701; -134.3999
192.260728; 55.713; -134.3475
192.626939; 55.724; -134.2990
192.993150; 55.732; -134.2498
193.359361; 55.739; -134.1920
193.725572; 55.746; -134.1253
194.091783; 55.755; -134.0597
194.457994; 55.764; -134.0082
194.824205; 55.773; -133.9745
195.190415; 55.780; -133.9498
195.556626; 55.785; -133.9206
195.922837; 55.790; -133.8802
196.289048; 55.798; -133.8344
196.655259; 55.808; -133.7950
197.021470; 55.819; -133.7695
197.387681; 55.830; -133.7558
197.753892; 55.840; -133.7448
198.120103; 55.849; -133.7276
198.486314; 55.857; -133.7005
198.852525; 55.867; -133.6654
199.218735; 55.878; -133.6261
199.584946; 55.889; -133.5856
199.951157; 55.900; -133.5445
200.317368; 55.912; -133.5026
200.683579; 55.923; -133.4596
201.049790; 55.934; -133.4156
201.416001; 55.945; -133.3722
201.782212; 55.956; -133.3315
202.148423; 55.966; -133.2946
202.514634; 55.975; -133.2601
202.880845; 55.982; -133.2236
203.247055; 55.989; -133.1808
203.613266; 55.997; -133.1311
203.979477; 56.006; -133.0803
204.345688; 56.017; -133.0379
204.711899; 56.028; -133.0110
205.078110; 56.038; -132.9989
205.444321; 56.046; -132.9915
205.810532; 56.051; -132.9749
206.176743; 56.056; -132.9395
206.542954; 56.063; -132.8865
206.909164; 56.073; -132.8274
207.275375; 56.085; -132.7768
207.641586; 56.099; -132.7432
208.007797; 56.112; -132.7248
208.374008; 56.122; -132.7110
208.740219; 56.131; -132.6901
209.106430; 56.139; -132.6565
209.472641; 56.148; -132.6128
209.838852; 56.157; -132.5661
210.205063; 56.168; -132.5225
210.571274; 56.179; -132.4836
210.937484; 56.189; -132.4481
211.303695; 56.200; -132.4150
211.669906; 56.209; -132.3854
212.036117; 56.219; -132.3598
212.402328; 56.226; -132.3353
212.768539; 56.233; -132.3055
213.134750; 56.239; -132.2643
213.500961; 56.247; -132.2125
213.867172; 56.257; -132.1589
214.233383; 56.269; -132.1151
214.599594; 56.281; -132.0872
214.965804; 56.291; -132.0711
215.332015; 56.300; -132.0554
215.698226; 56.308; -132.0300
216.064437; 56.316; -131.9932
216.430648; 56.326; -131.9519
216.796859; 56.337; -131.9156
217.163070; 56.348; -131.8889
217.529281; 56.358; -131.8691
217.895492; 56.367; -131.8482
218.261703; 56.375; -131.8200
218.627914; 56.383; -131.7829
218.994124; 56.391; -131.7399
219.360335; 56.401; -131.6958
219.726546; 56.411; -131.6546
220.092757; 56.422; -131.6188
220.458968; 56.433; -131.5896
220.825179; 56.443; -131.5664
221.191390; 56.452; -131.5460
221.557601; 56.459; -131.5230
221.923812; 56.466; -131.4921
222.290023; 56.474; -131.4516
222.656234; 56.482; -131.4056
223.022444; 56.492; -131.3618
223.388655; 56.503; -131.3270
223.754866; 56.514; -131.3026
224.121077; 56.524; -131.2838
224.487288; 56.533; -131.2635
224.853499; 56.541; -131.2367
225.219710; 56.549; -131.2035
225.585921; 56.558; -131.1677
225.952132; 56.567; -131.1331
