* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 16, 2026, 12:59:12 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L RDSL-REVP-0925-B001p Jan 16
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
172.851550; 54.209; -145.0801
173.217761; 54.151; -144.4747
173.583972; 54.176; -143.9739
173.950183; 54.247; -144.1058
174.316394; 54.268; -144.9353
174.682605; 54.176; -145.9122
175.048816; 54.006; -146.2567
175.415026; 53.899; -145.6766
175.781237; 53.987; -144.9044
176.147448; 54.230; -145.1649
176.513659; 54.436; -146.8761
176.879870; 54.429; -149.1543
177.246081; 54.201; -150.3255
177.612292; 53.996; -149.0316
177.978503; 54.208; -146.0466
178.344714; 54.944; -144.5735
178.710925; 55.825; -146.8674
179.077136; 56.412; -152.4704
179.443346; 56.450; -159.5783
179.809557; 55.844; -165.9779
180.175768; 54.651; -168.9561
180.541979; 53.279; -165.4970
180.908190; 52.664; -155.8669
181.274401; 53.249; -147.3319
181.640612; 54.209; -144.6903
182.006823; 54.827; -146.0278
182.373034; 54.953; -148.1775
182.739245; 54.743; -148.9289
183.105455; 54.504; -147.5748
183.471666; 54.486; -145.2247
183.837877; 54.673; -143.6738
184.204088; 54.858; -143.5657
184.570299; 54.889; -144.2149
184.936510; 54.766; -144.5926
185.302721; 54.605; -144.1715
185.668932; 54.525; -143.2542
186.035143; 54.549; -142.5822
186.401354; 54.601; -142.5710
186.767565; 54.603; -143.0234
187.133775; 54.542; -143.4614
187.499986; 54.463; -143.5781
187.866197; 54.422; -143.4426
188.232408; 54.433; -143.3462
188.598619; 54.470; -143.4800
188.964830; 54.497; -143.7842
189.331041; 54.505; -144.0649
189.697252; 54.507; -144.1908
190.063463; 54.522; -144.1808
190.429674; 54.554; -144.1350
190.795885; 54.593; -144.1158
191.162095; 54.626; -144.1049
191.528306; 54.652; -144.0533
191.894517; 54.674; -143.9455
192.260728; 54.695; -143.8079
192.626939; 54.713; -143.6684
192.993150; 54.724; -143.5264
193.359361; 54.729; -143.3668
193.725572; 54.732; -143.1921
194.091783; 54.735; -143.0327
194.457994; 54.737; -142.9186
194.824205; 54.734; -142.8504
195.190415; 54.724; -142.8001
195.556626; 54.711; -142.7426
195.922837; 54.702; -142.6811
196.289048; 54.699; -142.6419
196.655259; 54.699; -142.6452
197.021470; 54.700; -142.6837
197.387681; 54.701; -142.7306
197.753892; 54.703; -142.7645
198.120103; 54.709; -142.7846
198.486314; 54.721; -142.8034
198.852525; 54.735; -142.8278
199.218735; 54.749; -142.8490
199.584946; 54.763; -142.8503
199.951157; 54.776; -142.8218
200.317368; 54.791; -142.7677
200.683579; 54.807; -142.7001
201.049790; 54.823; -142.6290
201.416001; 54.837; -142.5560
201.782212; 54.848; -142.4769
202.148423; 54.856; -142.3881
202.514634; 54.862; -142.2910
202.880845; 54.868; -142.1943
203.247055; 54.874; -142.1106
203.613266; 54.878; -142.0494
203.979477; 54.878; -142.0082
204.345688; 54.873; -141.9698
204.711899; 54.865; -141.9116
205.078110; 54.860; -141.8228
205.444321; 54.861; -141.7192
205.810532; 54.871; -141.6376
206.176743; 54.886; -141.6115
206.542954; 54.901; -141.6459
206.909164; 54.910; -141.7117
207.275375; 54.913; -141.7657
207.641586; 54.914; -141.7789
208.007797; 54.917; -141.7534
208.374008; 54.926; -141.7134
208.740219; 54.939; -141.6819
209.106430; 54.951; -141.6630
209.472641; 54.962; -141.6435
209.838852; 54.970; -141.6094
210.205063; 54.979; -141.5586
210.571274; 54.989; -141.5016
210.937484; 55.000; -141.4497
211.303695; 55.009; -141.4055
211.669906; 55.016; -141.3624
212.036117; 55.021; -141.3118
212.402328; 55.025; -141.2516
212.768539; 55.031; -141.1877
213.134750; 55.037; -141.1296
213.500961; 55.044; -141.0836
213.867172; 55.051; -141.0499
214.233383; 55.056; -141.0230
214.599594; 55.061; -140.9961
214.965804; 55.065; -140.9645
215.332015; 55.071; -140.9286
215.698226; 55.078; -140.8932
216.064437; 55.086; -140.8638
216.430648; 55.094; -140.8419
216.796859; 55.101; -140.8231
217.163070; 55.108; -140.8001
217.529281; 55.114; -140.7682
217.895492; 55.121; -140.7290
218.261703; 55.129; -140.6880
218.627914; 55.137; -140.6501
218.994124; 55.145; -140.6148
219.360335; 55.152; -140.5773
219.726546; 55.158; -140.5338
220.092757; 55.165; -140.4858
220.458968; 55.172; -140.4392
220.825179; 55.180; -140.3994
221.191390; 55.187; -140.3663
221.557601; 55.194; -140.3351
221.923812; 55.199; -140.3007
222.290023; 55.205; -140.2620
222.656234; 55.211; -140.2226
223.022444; 55.218; -140.1866
223.388655; 55.226; -140.1546
223.754866; 55.232; -140.1236
224.121077; 55.239; -140.0904
224.487288; 55.247; -140.0553
224.853499; 55.255; -140.0225
225.219710; 55.264; -139.9965
