* Measurement data measured by REW V5.40 beta 118
* Source: Input device not selected, no input selected, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 7, 2026, 8:42:44 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: RDSL-RTSH-0226-B002 Mar 7, 26
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
284.912131; 80.872; -140.0890
285.278342; 80.884; -140.0603
285.644553; 80.894; -140.0488
286.010764; 80.900; -140.0399
286.376975; 80.902; -140.0175
286.743186; 80.902; -139.9760
287.109397; 80.903; -139.9235
287.475608; 80.906; -139.8765
287.841819; 80.910; -139.8479
288.208030; 80.914; -139.8393
288.574241; 80.918; -139.8430
288.940452; 80.923; -139.8486
289.306663; 80.930; -139.8496
289.672873; 80.938; -139.8434
290.039084; 80.947; -139.8267
290.405295; 80.956; -139.7935
290.771506; 80.964; -139.7396
291.137717; 80.973; -139.6706
291.503928; 80.982; -139.6051
291.870139; 80.990; -139.5649
292.236350; 80.995; -139.5583
292.602561; 80.995; -139.5713
292.968772; 80.993; -139.5769
293.334983; 80.993; -139.5588
293.701194; 81.002; -139.5284
294.067405; 81.019; -139.5163
294.433616; 81.038; -139.5403
294.799827; 81.052; -139.5793
295.166038; 81.056; -139.5809
295.532249; 81.054; -139.5047
295.898460; 81.055; -139.3664
296.264671; 81.062; -139.2404
296.630882; 81.071; -139.2045
296.997093; 81.070; -139.2708
297.363304; 81.054; -139.3664
297.729515; 81.034; -139.3899
298.095726; 81.030; -139.3087
298.461937; 81.062; -139.2141
298.828148; 81.128; -139.2683
299.194359; 81.202; -139.5702
299.560570; 81.248; -140.0535
299.926781; 81.244; -140.5015
300.292992; 81.198; -140.6689
300.659203; 81.140; -140.4341
301.025413; 81.107; -139.8909
301.391624; 81.117; -139.2968
301.757835; 81.155; -138.9003
302.124046; 81.190; -138.7861
302.490257; 81.199; -138.8619
302.856468; 81.182; -138.9626
303.222679; 81.155; -138.9753
303.588890; 81.139; -138.8990
303.955101; 81.143; -138.8114
304.321312; 81.163; -138.7836
304.687523; 81.184; -138.8214
305.053734; 81.198; -138.8748
305.419945; 81.205; -138.8894
305.786156; 81.208; -138.8501
306.152367; 81.213; -138.7827
306.518578; 81.218; -138.7232
306.884789; 81.221; -138.6883
307.251000; 81.222; -138.6717
307.617211; 81.223; -138.6605
307.983422; 81.225; -138.6512
308.349633; 81.230; -138.6494
308.715844; 81.238; -138.6575
309.082055; 81.246; -138.6673
309.448266; 81.253; -138.6644
309.814477; 81.260; -138.6412
310.180688; 81.268; -138.6027
310.546899; 81.276; -138.5620
310.913110; 81.283; -138.5285
311.279321; 81.287; -138.5012
311.645532; 81.290; -138.4724
312.011743; 81.292; -138.4374
312.377953; 81.296; -138.3998
312.744164; 81.301; -138.3685
313.110375; 81.309; -138.3498
313.476586; 81.315; -138.3409
313.842797; 81.320; -138.3313
314.209008; 81.324; -138.3112
314.575219; 81.329; -138.2786
314.941430; 81.335; -138.2413
315.307641; 81.342; -138.2110
315.673852; 81.349; -138.1950
316.040063; 81.355; -138.1902
316.406274; 81.359; -138.1851
316.772485; 81.361; -138.1679
317.138696; 81.364; -138.1350
317.504907; 81.369; -138.0947
317.871118; 81.377; -138.0611
318.237329; 81.385; -138.0436
318.603540; 81.392; -138.0400
318.969751; 81.396; -138.0376
319.335962; 81.399; -138.0229
319.702173; 81.403; -137.9919
320.068384; 81.410; -137.9533
320.434595; 81.420; -137.9218
320.800806; 81.431; -137.9077
321.167017; 81.442; -137.9099
321.533228; 81.450; -137.9174
321.899439; 81.455; -137.9172
322.265650; 81.458; -137.9012
