* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:50:14 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-HILN-1225-B002 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
150.878896; 2.49660E-5; 25.0238
151.245107; 2.49891E-5; 25.0855
151.611317; 2.50193E-5; 25.1472
151.977528; 2.50533E-5; 25.2039
152.343739; 2.50828E-5; 25.2540
152.709950; 2.51073E-5; 25.2996
153.076161; 2.51267E-5; 25.3455
153.442372; 2.51446E-5; 25.3950
153.808583; 2.51633E-5; 25.4490
154.174794; 2.51858E-5; 25.5051
154.541005; 2.52121E-5; 25.5597
154.907216; 2.52406E-5; 25.6104
155.273427; 2.52693E-5; 25.6570
155.639637; 2.52970E-5; 25.7015
156.005848; 2.53238E-5; 25.7456
156.372059; 2.53505E-5; 25.7906
156.738270; 2.53784E-5; 25.8368
157.104481; 2.54079E-5; 25.8834
157.470692; 2.54388E-5; 25.9295
157.836903; 2.54699E-5; 25.9751
158.203114; 2.54998E-5; 26.0207
158.569325; 2.55280E-5; 26.0680
158.935536; 2.55550E-5; 26.1185
159.301746; 2.55815E-5; 26.1721
159.667957; 2.56085E-5; 26.2285
160.034168; 2.56359E-5; 26.2868
160.400379; 2.56637E-5; 26.3467
160.766590; 2.56922E-5; 26.4070
161.132801; 2.57213E-5; 26.4659
161.499012; 2.57501E-5; 26.5215
161.865223; 2.57762E-5; 26.5729
162.231434; 2.57977E-5; 26.6223
162.597645; 2.58158E-5; 26.6733
162.963856; 2.58349E-5; 26.7276
163.330066; 2.58599E-5; 26.7814
163.696277; 2.58913E-5; 26.8279
164.062488; 2.59236E-5; 26.8619
164.428699; 2.59493E-5; 26.8860
164.794910; 2.59650E-5; 26.9098
165.161121; 2.59757E-5; 26.9434
165.527332; 2.59911E-5; 26.9899
165.893543; 2.60190E-5; 27.0427
166.259754; 2.60593E-5; 27.0924
166.625965; 2.61052E-5; 27.1340
166.992176; 2.61489E-5; 27.1700
167.358386; 2.61871E-5; 27.2080
167.724597; 2.62221E-5; 27.2546
168.090808; 2.62589E-5; 27.3113
168.457019; 2.63008E-5; 27.3752
168.823230; 2.63483E-5; 27.4410
169.189441; 2.63984E-5; 27.5035
169.555652; 2.64448E-5; 27.5595
169.921863; 2.64800E-5; 27.6106
170.288074; 2.65000E-5; 27.6653
170.654285; 2.65095E-5; 27.7328
171.020496; 2.65217E-5; 27.8143
171.386706; 2.65481E-5; 27.8952
171.752917; 2.65847E-5; 27.9543
172.119128; 2.66096E-5; 27.9819
172.485339; 2.66007E-5; 27.9953
172.851550; 2.65603E-5; 28.0301
173.217761; 2.65237E-5; 28.1083
173.583972; 2.65348E-5; 28.2097
173.950183; 2.66046E-5; 28.2778
174.316394; 2.66916E-5; 28.2674
174.682605; 2.67307E-5; 28.1951
175.048816; 2.66955E-5; 28.1374
175.415026; 2.66358E-5; 28.1700
175.781237; 2.66469E-5; 28.2901
176.147448; 2.67829E-5; 28.4010
176.513659; 2.69898E-5; 28.3918
176.879870; 2.71339E-5; 28.2525
177.246081; 2.71180E-5; 28.1145
177.612292; 2.69982E-5; 28.1623
177.978503; 2.69805E-5; 28.4658
178.344714; 2.72715E-5; 28.8644
178.710925; 2.78922E-5; 29.0402
179.077136; 2.85951E-5; 28.7574
179.443346; 2.89955E-5; 28.0604
179.809557; 2.88297E-5; 27.2680
180.175768; 2.81578E-5; 26.7980
180.541979; 2.73392E-5; 26.9234
180.908190; 2.68000E-5; 27.5849
181.274401; 2.67602E-5; 28.4116
181.640612; 2.71178E-5; 28.9940
182.006823; 2.75601E-5; 29.1693
182.373034; 2.78052E-5; 29.0717
182.739245; 2.77818E-5; 28.9615
183.105455; 2.76247E-5; 29.0193
183.471666; 2.75230E-5; 29.2394
183.837877; 2.75639E-5; 29.4803
184.204088; 2.76903E-5; 29.6106
184.570299; 2.77838E-5; 29.6142
184.936510; 2.77773E-5; 29.5763
185.302721; 2.77033E-5; 29.5899
185.668932; 2.76429E-5; 29.6777
186.035143; 2.76509E-5; 29.7876
186.401354; 2.77117E-5; 29.8503
186.767565; 2.77746E-5; 29.8475
187.133775; 2.77980E-5; 29.8149
187.499986; 2.77845E-5; 29.8042
187.866197; 2.77679E-5; 29.8352
188.232408; 2.77802E-5; 29.8923
188.598619; 2.78259E-5; 29.9463
188.964830; 2.78859E-5; 29.9819
189.331041; 2.79397E-5; 30.0047
189.697252; 2.79809E-5; 30.0308
190.063463; 2.80171E-5; 30.0709
190.429674; 2.80573E-5; 30.1235
190.795885; 2.81045E-5; 30.1813
191.162095; 2.81552E-5; 30.2378
191.528306; 2.82050E-5; 30.2913
191.894517; 2.82509E-5; 30.3426
192.260728; 2.82911E-5; 30.3925
192.626939; 2.83241E-5; 30.4422
192.993150; 2.83504E-5; 30.4948
193.359361; 2.83741E-5; 30.5528
193.725572; 2.84011E-5; 30.6139
194.091783; 2.84345E-5; 30.6716
194.457994; 2.84712E-5; 30.7192
194.824205; 2.85044E-5; 30.7557
195.190415; 2.85289E-5; 30.7867
195.556626; 2.85459E-5; 30.8199
195.922837; 2.85618E-5; 30.8597
196.289048; 2.85835E-5; 30.9043
196.655259; 2.86130E-5; 30.9480
197.021470; 2.86473E-5; 30.9869
197.387681; 2.86812E-5; 31.0212
197.753892; 2.87120E-5; 31.0547
198.120103; 2.87399E-5; 31.0916
198.486314; 2.87679E-5; 31.1348
198.852525; 2.87999E-5; 31.1839
199.218735; 2.88388E-5; 31.2359
199.584946; 2.88841E-5; 31.2860
199.951157; 2.89319E-5; 31.3300
200.317368; 2.89763E-5; 31.3679
200.683579; 2.90131E-5; 31.4041
201.049790; 2.90434E-5; 31.4446
201.416001; 2.90736E-5; 31.4920
201.782212; 2.91103E-5; 31.5422
202.148423; 2.91535E-5; 31.5865
202.514634; 2.91957E-5; 31.6200
202.880845; 2.92277E-5; 31.6469
203.247055; 2.92481E-5; 31.6788
203.613266; 2.92671E-5; 31.7241
203.979477; 2.92994E-5; 31.7794
204.345688; 2.93516E-5; 31.8296
204.711899; 2.94138E-5; 31.8583
205.078110; 2.94641E-5; 31.8629
205.444321; 2.94850E-5; 31.8594
205.810532; 2.94773E-5; 31.8741
206.176743; 2.94624E-5; 31.9242
206.542954; 2.94678E-5; 32.0056
206.909164; 2.95084E-5; 32.0952
207.275375; 2.95765E-5; 32.1674
207.641586; 2.96490E-5; 32.2121
208.007797; 2.97042E-5; 32.2391
208.374008; 2.97367E-5; 32.2688
208.740219; 2.97586E-5; 32.3153
209.106430; 2.97878E-5; 32.3777
209.472641; 2.98339E-5; 32.4419
209.838852; 2.98914E-5; 32.4935
210.205063; 2.99455E-5; 32.5275
210.571274; 2.99841E-5; 32.5515
210.937484; 3.00054E-5; 32.5787
211.303695; 3.00187E-5; 32.6183
211.669906; 3.00366E-5; 32.6699
212.036117; 3.00666E-5; 32.7253
212.402328; 3.01076E-5; 32.7747
212.768539; 3.01525E-5; 32.8128
213.134750; 3.01931E-5; 32.8411
213.500961; 3.02248E-5; 32.8655
213.867172; 3.02482E-5; 32.8930
214.233383; 3.02680E-5; 32.9282
214.599594; 3.02905E-5; 32.9719
214.965804; 3.03207E-5; 33.0211
215.332015; 3.03601E-5; 33.0704
215.698226; 3.04064E-5; 33.1153
216.064437; 3.04543E-5; 33.1542
216.430648; 3.04991E-5; 33.1891
216.796859; 3.05387E-5; 33.2239
217.163070; 3.05751E-5; 33.2617
217.529281; 3.06116E-5; 33.3033
217.895492; 3.06503E-5; 33.3461
218.261703; 3.06899E-5; 33.3871
218.627914; 3.07277E-5; 33.4260
218.994124; 3.07615E-5; 33.4650
219.360335; 3.07925E-5; 33.5074
219.726546; 3.08242E-5; 33.5536
220.092757; 3.08601E-5; 33.6014
220.458968; 3.09002E-5; 33.6471
220.825179; 3.09418E-5; 33.6881
221.191390; 3.09815E-5; 33.7252
221.557601; 3.10180E-5; 33.7608
221.923812; 3.10525E-5; 33.7977
222.290023; 3.10854E-5; 33.8361
222.656234; 3.11194E-5; 33.8751
223.022444; 3.11548E-5; 33.9135
223.388655; 3.11927E-5; 33.9521
223.754866; 3.12309E-5; 33.9912
224.121077; 3.12702E-5; 34.0312
224.487288; 3.13114E-5; 34.0708
224.853499; 3.13534E-5; 34.1090
225.219710; 3.13942E-5; 34.1458
225.585921; 3.14320E-5; 34.1826
225.952132; 3.14671E-5; 34.2211
226.318343; 3.15011E-5; 34.2614
226.684554; 3.15359E-5; 34.3039
227.050764; 3.15725E-5; 34.3471
227.416975; 3.16104E-5; 34.3902
227.783186; 3.16484E-5; 34.4312
228.149397; 3.16851E-5; 34.4702
228.515608; 3.17194E-5; 34.5076
228.881819; 3.17509E-5; 34.5450
229.248030; 3.17807E-5; 34.5842
229.614241; 3.18122E-5; 34.6257
229.980452; 3.18483E-5; 34.6679
230.346663; 3.18893E-5; 34.7066
230.712873; 3.19319E-5; 34.7398
231.079084; 3.19712E-5; 34.7692
231.445295; 3.20062E-5; 34.8006
231.811506; 3.20416E-5; 34.8371
232.177717; 3.20842E-5; 34.8764
232.543928; 3.21350E-5; 34.9115
232.910139; 3.21862E-5; 34.9379
233.276350; 3.22269E-5; 34.9603
233.642561; 3.22547E-5; 34.9908
234.008772; 3.22819E-5; 35.0388
234.374983; 3.23266E-5; 35.0988
234.741193; 3.23946E-5; 35.1527
235.107404; 3.24686E-5; 35.1835
235.473615; 3.25191E-5; 35.1952
235.839826; 3.25312E-5; 35.2151
236.206037; 3.25263E-5; 35.2724
236.572248; 3.25505E-5; 35.3681
236.938459; 3.26365E-5; 35.4626
237.304670; 3.27638E-5; 35.5014
237.670881; 3.28602E-5; 35.4624
238.037092; 3.28501E-5; 35.3868
238.403303; 3.27198E-5; 35.3624
238.769513; 3.25452E-5; 35.4646
239.135724; 3.24526E-5; 35.6948
239.501935; 3.25340E-5; 35.9654
239.868146; 3.27796E-5; 36.1528
240.234357; 3.30792E-5; 36.1805
240.600568; 3.32941E-5; 36.0675
240.966779; 3.33478E-5; 35.9095
241.332990; 3.32675E-5; 35.8104
241.699201; 3.31528E-5; 35.8190
242.065412; 3.30988E-5; 35.9068
242.431623; 3.31355E-5; 36.0029
242.797833; 3.32236E-5; 36.0532
243.164044; 3.33008E-5; 36.0542
243.530255; 3.33336E-5; 36.0419
243.896466; 3.33358E-5; 36.0536
244.262677; 3.33454E-5; 36.0981
244.628888; 3.33878E-5; 36.1552
244.995099; 3.34570E-5; 36.1987
245.361310; 3.35267E-5; 36.2196
245.727521; 3.35765E-5; 36.2308
246.093732; 3.36065E-5; 36.2512
246.459943; 3.36340E-5; 36.2898
246.826153; 3.36744E-5; 36.3395
247.192364; 3.37297E-5; 36.3870
247.558575; 3.37891E-5; 36.4244
247.924786; 3.38405E-5; 36.4543
248.290997; 3.38806E-5; 36.4847
248.657208; 3.39156E-5; 36.5220
249.023419; 3.39537E-5; 36.5651
249.389630; 3.39986E-5; 36.6083
249.755841; 3.40468E-5; 36.6461
250.122052; 3.40920E-5; 36.6773
250.488263; 3.41296E-5; 36.7054
250.854473; 3.41598E-5; 36.7357
251.220684; 3.41871E-5; 36.7716
251.586895; 3.42176E-5; 36.8136
251.953106; 3.42560E-5; 36.8586
252.319317; 3.43037E-5; 36.9021
252.685528; 3.43572E-5; 36.9390
253.051739; 3.44098E-5; 36.9678
253.417950; 3.44552E-5; 36.9911
