* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 8, 2026, 11:08:52 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-HILN-1225-N003 Jan 8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
136.962881; 1.35775E-5; 12.1539
137.329092; 1.35813E-5; 12.1846
137.695303; 1.35839E-5; 12.2167
138.061514; 1.35861E-5; 12.2515
138.427725; 1.35890E-5; 12.2883
138.793936; 1.35931E-5; 12.3254
139.160147; 1.35984E-5; 12.3606
139.526357; 1.36039E-5; 12.3926
139.892568; 1.36085E-5; 12.4219
140.258779; 1.36119E-5; 12.4503
140.624990; 1.36144E-5; 12.4800
140.991201; 1.36169E-5; 12.5121
141.357412; 1.36202E-5; 12.5467
141.723623; 1.36248E-5; 12.5816
142.089834; 1.36302E-5; 12.6154
142.456045; 1.36361E-5; 12.6473
142.822256; 1.36420E-5; 12.6779
143.188467; 1.36475E-5; 12.7078
143.554677; 1.36522E-5; 12.7377
143.920888; 1.36557E-5; 12.7686
144.287099; 1.36581E-5; 12.8023
144.653310; 1.36603E-5; 12.8407
145.019521; 1.36636E-5; 12.8836
145.385732; 1.36693E-5; 12.9279
145.751943; 1.36777E-5; 12.9694
146.118154; 1.36868E-5; 13.0039
146.484365; 1.36938E-5; 13.0315
146.850576; 1.36966E-5; 13.0565
147.216787; 1.36957E-5; 13.0857
147.582997; 1.36941E-5; 13.1235
147.949208; 1.36955E-5; 13.1676
148.315419; 1.37018E-5; 13.2107
148.681630; 1.37114E-5; 13.2448
149.047841; 1.37204E-5; 13.2681
149.414052; 1.37255E-5; 13.2858
149.780263; 1.37270E-5; 13.3061
150.146474; 1.37272E-5; 13.3343
150.512685; 1.37294E-5; 13.3690
150.878896; 1.37355E-5; 13.4040
151.245107; 1.37456E-5; 13.4344
151.611317; 1.37562E-5; 13.4598
151.977528; 1.37651E-5; 13.4844
152.343739; 1.37704E-5; 13.5122
152.709950; 1.37755E-5; 13.5432
153.076161; 1.37808E-5; 13.5754
153.442372; 1.37861E-5; 13.6073
153.808583; 1.37889E-5; 13.6411
154.174794; 1.37898E-5; 13.6805
154.541005; 1.37907E-5; 13.7264
154.907216; 1.37934E-5; 13.7757
155.273427; 1.37980E-5; 13.8227
155.639637; 1.38030E-5; 13.8639
156.005848; 1.38065E-5; 13.8997
156.372059; 1.38079E-5; 13.9324
156.738270; 1.38080E-5; 13.9641
157.104481; 1.38080E-5; 13.9939
157.470692; 1.38080E-5; 14.0208
157.836903; 1.38077E-5; 14.0444
158.203114; 1.38068E-5; 14.0663
158.569325; 1.38062E-5; 14.0885
158.935536; 1.38067E-5; 14.1114
159.301746; 1.38087E-5; 14.1346
159.667957; 1.38120E-5; 14.1590
160.034168; 1.38169E-5; 14.1868
160.400379; 1.38242E-5; 14.2199
160.766590; 1.38355E-5; 14.2571
161.132801; 1.38511E-5; 14.2946
161.499012; 1.38695E-5; 14.3285
161.865223; 1.38880E-5; 14.3575
162.231434; 1.39040E-5; 14.3832
162.597645; 1.39159E-5; 14.4092
162.963856; 1.39231E-5; 14.4392
163.330066; 1.39259E-5; 14.4760
163.696277; 1.39252E-5; 14.5222
164.062488; 1.39233E-5; 14.5785
164.428699; 1.39232E-5; 14.6410
164.794910; 1.39263E-5; 14.7020
165.161121; 1.39312E-5; 14.7530
165.527332; 1.39340E-5; 14.7905
165.893543; 1.39317E-5; 14.8188
166.259754; 1.39251E-5; 14.8454
166.625965; 1.39178E-5; 14.8735
166.992176; 1.39130E-5; 14.9000
167.358386; 1.39114E-5; 14.9192
167.724597; 1.39113E-5; 14.9307
168.090808; 1.39124E-5; 14.9390
168.457019; 1.39168E-5; 14.9471
168.823230; 1.39262E-5; 14.9525
169.189441; 1.39385E-5; 14.9513
169.555652; 1.39491E-5; 14.9479
169.921863; 1.39562E-5; 14.9566
170.288074; 1.39657E-5; 14.9909
170.654285; 1.39869E-5; 15.0450
171.020496; 1.40215E-5; 15.0945
171.386706; 1.40575E-5; 15.1193
171.752917; 1.40773E-5; 15.1310
172.119128; 1.40756E-5; 15.1703
172.485339; 1.40687E-5; 15.2688
172.851550; 1.40821E-5; 15.4077
173.217761; 1.41222E-5; 15.5213
173.583972; 1.41615E-5; 15.5552
173.950183; 1.41583E-5; 15.5292
174.316394; 1.40980E-5; 15.5347
174.682605; 1.40181E-5; 15.6546
175.048816; 1.39817E-5; 15.8649
175.415026; 1.40169E-5; 16.0249
175.781237; 1.40758E-5; 15.9945
176.147448; 1.40659E-5; 15.7842
176.513659; 1.39367E-5; 15.5829
176.879870; 1.37497E-5; 15.6139
177.246081; 1.36501E-5; 15.9060
177.612292; 1.37469E-5; 16.1816
177.978503; 1.39898E-5; 16.0325
178.344714; 1.41604E-5; 15.2781
178.710925; 1.40168E-5; 14.1747
179.077136; 1.34867E-5; 13.3208
179.443346; 1.27642E-5; 13.3446
179.809557; 1.22144E-5; 14.4676
180.175768; 1.21407E-5; 16.1938
180.541979; 1.25797E-5; 17.5689
180.908190; 1.32788E-5; 17.9410
181.274401; 1.38728E-5; 17.3757
181.640612; 1.41242E-5; 16.4334
182.006823; 1.40509E-5; 15.7228
182.373034; 1.38647E-5; 15.5596
182.739245; 1.37866E-5; 15.8328
183.105455; 1.38921E-5; 16.1672
183.471666; 1.40936E-5; 16.2665
183.837877; 1.42474E-5; 16.1201
184.204088; 1.42789E-5; 15.9301
184.570299; 1.42252E-5; 15.8958
184.936510; 1.41787E-5; 16.0554
185.302721; 1.41995E-5; 16.2882
185.668932; 1.42720E-5; 16.4468
186.035143; 1.43369E-5; 16.4838
186.401354; 1.43487E-5; 16.4611
186.767565; 1.43144E-5; 16.4739
187.133775; 1.42721E-5; 16.5597
187.499986; 1.42533E-5; 16.6829
187.866197; 1.42586E-5; 16.7792
188.232408; 1.42682E-5; 16.8199
188.598619; 1.42647E-5; 16.8247
188.964830; 1.42478E-5; 16.8292
189.331041; 1.42303E-5; 16.8494
189.697252; 1.42226E-5; 16.8757
190.063463; 1.42245E-5; 16.8914
190.429674; 1.42298E-5; 16.8922
190.795885; 1.42340E-5; 16.8874
191.162095; 1.42379E-5; 16.8873
191.528306; 1.42448E-5; 16.8946
191.894517; 1.42555E-5; 16.9068
192.260728; 1.42683E-5; 16.9225
192.626939; 1.42815E-5; 16.9446
192.993150; 1.42958E-5; 16.9754
193.359361; 1.43127E-5; 17.0129
193.725572; 1.43312E-5; 17.0509
194.091783; 1.43480E-5; 17.0862
194.457994; 1.43598E-5; 17.1218
194.824205; 1.43666E-5; 17.1642
195.190415; 1.43716E-5; 17.2158
195.556626; 1.43777E-5; 17.2725
195.922837; 1.43855E-5; 17.3271
196.289048; 1.43935E-5; 17.3748
196.655259; 1.43999E-5; 17.4148
197.021470; 1.44040E-5; 17.4481
197.387681; 1.44056E-5; 17.4751
197.753892; 1.44038E-5; 17.4968
198.120103; 1.43981E-5; 17.5176
198.486314; 1.43898E-5; 17.5440
198.852525; 1.43833E-5; 17.5800
199.218735; 1.43833E-5; 17.6212
199.584946; 1.43911E-5; 17.6566
199.951157; 1.44020E-5; 17.6781
200.317368; 1.44098E-5; 17.6886
200.683579; 1.44117E-5; 17.7012
201.049790; 1.44120E-5; 17.7277
201.416001; 1.44180E-5; 17.7671
201.782212; 1.44330E-5; 17.8046
202.148423; 1.44520E-5; 17.8259
202.514634; 1.44652E-5; 17.8306
202.880845; 1.44666E-5; 17.8370
203.247055; 1.44612E-5; 17.8663
203.613266; 1.44622E-5; 17.9217
203.979477; 1.44800E-5; 17.9805
204.345688; 1.45109E-5; 18.0086
204.711899; 1.45372E-5; 17.9876
205.078110; 1.45380E-5; 17.9350
205.444321; 1.45061E-5; 17.8976
205.810532; 1.44554E-5; 17.9215
206.176743; 1.44140E-5; 18.0185
206.542954; 1.44054E-5; 18.1551
206.909164; 1.44332E-5; 18.2743
207.275375; 1.44793E-5; 18.3346
207.641586; 1.45178E-5; 18.3362
208.007797; 1.45334E-5; 18.3150
208.374008; 1.45299E-5; 18.3128
208.740219; 1.45237E-5; 18.3460
209.106430; 1.45298E-5; 18.3997
209.472641; 1.45493E-5; 18.4443
209.838852; 1.45715E-5; 18.4638
210.205063; 1.45838E-5; 18.4670
210.571274; 1.45833E-5; 18.4782
210.937484; 1.45785E-5; 18.5149
211.303695; 1.45812E-5; 18.5733
211.669906; 1.45965E-5; 18.6324
212.036117; 1.46191E-5; 18.6725
212.402328; 1.46381E-5; 18.6904
212.768539; 1.46464E-5; 18.7000
213.134750; 1.46455E-5; 18.7197
213.500961; 1.46435E-5; 18.7569
213.867172; 1.46474E-5; 18.8040
214.233383; 1.46584E-5; 18.8462
214.599594; 1.46712E-5; 18.8742
214.965804; 1.46794E-5; 18.8910
215.332015; 1.46806E-5; 18.9080
215.698226; 1.46783E-5; 18.9357
216.064437; 1.46785E-5; 18.9758
216.430648; 1.46855E-5; 19.0199
216.796859; 1.46987E-5; 19.0564
217.163070; 1.47132E-5; 19.0789
217.529281; 1.47233E-5; 19.0904
217.895492; 1.47264E-5; 19.1009
218.261703; 1.47242E-5; 19.1205
218.627914; 1.47216E-5; 19.1540
218.994124; 1.47235E-5; 19.1979
219.360335; 1.47319E-5; 19.2436
219.726546; 1.47448E-5; 19.2824
220.092757; 1.47584E-5; 19.3111
220.458968; 1.47689E-5; 19.3330
220.825179; 1.47754E-5; 19.3542
221.191390; 1.47793E-5; 19.3793
221.557601; 1.47829E-5; 19.4094
221.923812; 1.47877E-5; 19.4424
222.290023; 1.47930E-5; 19.4754
222.656234; 1.47987E-5; 19.5070
223.022444; 1.48045E-5; 19.5374
223.388655; 1.48114E-5; 19.5675
223.754866; 1.48185E-5; 19.5967
224.121077; 1.48253E-5; 19.6247
224.487288; 1.48315E-5; 19.6517
224.853499; 1.48369E-5; 19.6794
225.219710; 1.48422E-5; 19.7095
225.585921; 1.48485E-5; 19.7419
225.952132; 1.48568E-5; 19.7737
226.318343; 1.48663E-5; 19.8009
226.684554; 1.48750E-5; 19.8230
227.050764; 1.48811E-5; 19.8426
227.416975; 1.48839E-5; 19.8651
227.783186; 1.48852E-5; 19.8939
228.149397; 1.48878E-5; 19.9290
228.515608; 1.48935E-5; 19.9666
228.881819; 1.49019E-5; 20.0018
229.248030; 1.49107E-5; 20.0323
229.614241; 1.49182E-5; 20.0605
229.980452; 1.49246E-5; 20.0907
230.346663; 1.49318E-5; 20.1243
230.712873; 1.49417E-5; 20.1583
231.079084; 1.49539E-5; 20.1884
231.445295; 1.49657E-5; 20.2128
231.811506; 1.49744E-5; 20.2342
232.177717; 1.49801E-5; 20.2586
232.543928; 1.49853E-5; 20.2894
232.910139; 1.49933E-5; 20.3242
233.276350; 1.50040E-5; 20.3571
233.642561; 1.50146E-5; 20.3841
234.008772; 1.50217E-5; 20.4080
234.374983; 1.50251E-5; 20.4354
234.741193; 1.50283E-5; 20.4707
235.107404; 1.50349E-5; 20.5092
235.473615; 1.50441E-5; 20.5420
235.839826; 1.50508E-5; 20.5652
236.206037; 1.50503E-5; 20.5868
236.572248; 1.50445E-5; 20.6204
236.938459; 1.50416E-5; 20.6711
237.304670; 1.50500E-5; 20.7262
237.670881; 1.50689E-5; 20.7614
238.037092; 1.50856E-5; 20.7613
238.403303; 1.50834E-5; 20.7375
238.769513; 1.50556E-5; 20.7268
239.135724; 1.50140E-5; 20.7672
239.501935; 1.49837E-5; 20.8689
239.868146; 1.49871E-5; 21.0017
240.234357; 1.50277E-5; 21.1124
240.600568; 1.50874E-5; 21.1593
240.966779; 1.51383E-5; 21.1393
241.332990; 1.51616E-5; 21.0870
241.699201; 1.51579E-5; 21.0489
242.065412; 1.51438E-5; 21.0514
242.431623; 1.51380E-5; 21.0884
242.797833; 1.51480E-5; 21.1330
243.164044; 1.51681E-5; 21.1619
243.530255; 1.51867E-5; 21.1709
243.896466; 1.51965E-5; 21.1732
244.262677; 1.51986E-5; 21.1848
244.628888; 1.51998E-5; 21.2117
244.995099; 1.52051E-5; 21.2485
245.361310; 1.52150E-5; 21.2851
245.727521; 1.52266E-5; 21.3173
246.093732; 1.52370E-5; 21.3466
246.459943; 1.52461E-5; 21.3765
246.826153; 1.52548E-5; 21.4079
247.192364; 1.52638E-5; 21.4391
247.558575; 1.52720E-5; 21.4687
247.924786; 1.52785E-5; 21.4983
248.290997; 1.52841E-5; 21.5301
248.657208; 1.52905E-5; 21.5650
249.023419; 1.52994E-5; 21.5990
249.389630; 1.53096E-5; 21.6279
249.755841; 1.53181E-5; 21.6501
250.122052; 1.53224E-5; 21.6703
250.488263; 1.53231E-5; 21.6956
250.854473; 1.53237E-5; 21.7301
251.220684; 1.53284E-5; 21.7713
251.586895; 1.53389E-5; 21.8115
251.953106; 1.53531E-5; 21.8439
252.319317; 1.53669E-5; 21.8672
252.685528; 1.53773E-5; 21.8851
253.051739; 1.53836E-5; 21.9044
253.417950; 1.53880E-5; 21.9288
253.784161; 1.53934E-5; 21.9587
254.150372; 1.54010E-5; 21.9901
254.516582; 1.54102E-5; 22.0197
254.882793; 1.54188E-5; 22.0465
255.249004; 1.54259E-5; 22.0724
255.615215; 1.54317E-5; 22.1004
255.981426; 1.54379E-5; 22.1315
256.347637; 1.54457E-5; 22.1631
256.713848; 1.54549E-5; 22.1922
257.080059; 1.54636E-5; 22.2175
257.446270; 1.54703E-5; 22.2413
