* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:33:28 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-N006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
104.736335; 2.16373E-6; 12.3213
105.102546; 2.16376E-6; 12.3557
105.468757; 2.16392E-6; 12.3934
105.834968; 2.16420E-6; 12.4372
106.201179; 2.16467E-6; 12.4874
106.567390; 2.16532E-6; 12.5432
106.933601; 2.16616E-6; 12.6025
107.299812; 2.16713E-6; 12.6617
107.666023; 2.16820E-6; 12.7174
108.032234; 2.16930E-6; 12.7676
108.398445; 2.17042E-6; 12.8109
108.764656; 2.17159E-6; 12.8479
109.130867; 2.17281E-6; 12.8793
109.497078; 2.17399E-6; 12.9069
109.863289; 2.17496E-6; 12.9340
110.229500; 2.17561E-6; 12.9659
110.595710; 2.17605E-6; 13.0080
110.961921; 2.17664E-6; 13.0619
111.328132; 2.17772E-6; 13.1233
111.694343; 2.17931E-6; 13.1833
112.060554; 2.18103E-6; 13.2346
112.426765; 2.18232E-6; 13.2744
112.792976; 2.18286E-6; 13.3072
113.159187; 2.18273E-6; 13.3397
113.525398; 2.18243E-6; 13.3763
113.891609; 2.18245E-6; 13.4179
114.257820; 2.18312E-6; 13.4625
114.624031; 2.18440E-6; 13.5086
114.990242; 2.18617E-6; 13.5556
115.356453; 2.18804E-6; 13.6027
115.722664; 2.18997E-6; 13.6489
116.088875; 2.19164E-6; 13.6921
116.455086; 2.19273E-6; 13.7319
116.821297; 2.19288E-6; 13.7710
117.187508; 2.19230E-6; 13.8127
117.553719; 2.19161E-6; 13.8571
117.919930; 2.19139E-6; 13.8987
118.286141; 2.19187E-6; 13.9289
118.652352; 2.19264E-6; 13.9437
119.018563; 2.19302E-6; 13.9480
119.384774; 2.19268E-6; 13.9553
119.750985; 2.19196E-6; 13.9818
120.117196; 2.19181E-6; 14.0351
120.483407; 2.19311E-6; 14.1110
120.849618; 2.19610E-6; 14.1949
121.215829; 2.20013E-6; 14.2722
121.582040; 2.20410E-6; 14.3353
121.948250; 2.20702E-6; 14.3863
122.314461; 2.20860E-6; 14.4321
122.680672; 2.20918E-6; 14.4788
123.046883; 2.20942E-6; 14.5271
123.413094; 2.20980E-6; 14.5735
123.779305; 2.21047E-6; 14.6151
124.145516; 2.21130E-6; 14.6517
124.511727; 2.21219E-6; 14.6866
124.877938; 2.21314E-6; 14.7233
125.244149; 2.21419E-6; 14.7635
125.610360; 2.21540E-6; 14.8074
125.976571; 2.21674E-6; 14.8534
126.342782; 2.21808E-6; 14.8997
126.708993; 2.21932E-6; 14.9444
127.075204; 2.22035E-6; 14.9867
127.441415; 2.22110E-6; 15.0265
127.807626; 2.22158E-6; 15.0652
128.173837; 2.22187E-6; 15.1052
128.540048; 2.22215E-6; 15.1479
128.906259; 2.22268E-6; 15.1934
129.272470; 2.22360E-6; 15.2391
129.638681; 2.22486E-6; 15.2828
130.004892; 2.22625E-6; 15.3233
130.371103; 2.22733E-6; 15.3620
130.737314; 2.22819E-6; 15.4015
131.103525; 2.22898E-6; 15.4443
131.469736; 2.22998E-6; 15.4902
131.835947; 2.23116E-6; 15.5374
132.202158; 2.23247E-6; 15.5827
132.568369; 2.23366E-6; 15.6247
132.934579; 2.23453E-6; 15.6645
133.300790; 2.23502E-6; 15.7047
133.667001; 2.23534E-6; 15.7481
134.033212; 2.23584E-6; 15.7952
134.399423; 2.23682E-6; 15.8433
134.765634; 2.23838E-6; 15.8885
135.131845; 2.24034E-6; 15.9279
135.498056; 2.24227E-6; 15.9615
135.864267; 2.24380E-6; 15.9925
136.230478; 2.24477E-6; 16.0271
136.596689; 2.24531E-6; 16.0700
136.962900; 2.24578E-6; 16.1226
137.329111; 2.24653E-6; 16.1817
137.695322; 2.24768E-6; 16.2405
138.061533; 2.24908E-6; 16.2931
138.427744; 2.25043E-6; 16.3365
138.793955; 2.25150E-6; 16.3726
139.160166; 2.25225E-6; 16.4060
139.526377; 2.25289E-6; 16.4410
139.892588; 2.25372E-6; 16.4808
140.258799; 2.25504E-6; 16.5261
140.625010; 2.25699E-6; 16.5750
140.991221; 2.25954E-6; 16.6241
141.357432; 2.26235E-6; 16.6698
141.723643; 2.26489E-6; 16.7088
142.089854; 2.26660E-6; 16.7423
142.456065; 2.26711E-6; 16.7751
142.822276; 2.26656E-6; 16.8145
143.188487; 2.26557E-6; 16.8653
143.554698; 2.26497E-6; 16.9255
143.920909; 2.26535E-6; 16.9879
144.287119; 2.26676E-6; 17.0432
144.653330; 2.26879E-6; 17.0861
145.019541; 2.27087E-6; 17.1170
145.385752; 2.27266E-6; 17.1403
145.751963; 2.27406E-6; 17.1615
146.118174; 2.27508E-6; 17.1838
146.484385; 2.27567E-6; 17.2096
146.850596; 2.27581E-6; 17.2417
147.216807; 2.27566E-6; 17.2837
147.583018; 2.27573E-6; 17.3369
147.949229; 2.27662E-6; 17.3958
148.315440; 2.27847E-6; 17.4493
148.681651; 2.28075E-6; 17.4872
149.047862; 2.28251E-6; 17.5086
149.414073; 2.28308E-6; 17.5230
149.780284; 2.28264E-6; 17.5447
150.146495; 2.28209E-6; 17.5829
150.512706; 2.28249E-6; 17.6355
150.878917; 2.28443E-6; 17.6922
151.245128; 2.28776E-6; 17.7421
151.611339; 2.29142E-6; 17.7819
151.977550; 2.29450E-6; 17.8158
152.343761; 2.29634E-6; 17.8499
152.709972; 2.29737E-6; 17.8870
153.076183; 2.29782E-6; 17.9269
153.442394; 2.29793E-6; 17.9689
153.808605; 2.29776E-6; 18.0139
154.174816; 2.29775E-6; 18.0630
154.541027; 2.29835E-6; 18.1139
154.907238; 2.29973E-6; 18.1616
155.273448; 2.30162E-6; 18.2013
155.639659; 2.30341E-6; 18.2345
156.005870; 2.30467E-6; 18.2674
156.372081; 2.30547E-6; 18.3071
156.738292; 2.30629E-6; 18.3569
157.104503; 2.30764E-6; 18.4133
157.470714; 2.30975E-6; 18.4696
157.836925; 2.31247E-6; 18.5199
158.203136; 2.31548E-6; 18.5620
158.569347; 2.31838E-6; 18.5968
158.935558; 2.32081E-6; 18.6274
159.301769; 2.32247E-6; 18.6571
159.667980; 2.32315E-6; 18.6904
160.034191; 2.32284E-6; 18.7315
160.400402; 2.32184E-6; 18.7826
160.766613; 2.32071E-6; 18.8425
161.132824; 2.32012E-6; 18.9076
161.499035; 2.32070E-6; 18.9712
161.865246; 2.32278E-6; 19.0255
162.231457; 2.32613E-6; 19.0640
162.597668; 2.32987E-6; 19.0865
162.963879; 2.33290E-6; 19.1026
163.330090; 2.33460E-6; 19.1289
163.696301; 2.33539E-6; 19.1792
164.062512; 2.33636E-6; 19.2517
164.428723; 2.33836E-6; 19.3257
164.794934; 2.34088E-6; 19.3739
165.161145; 2.34235E-6; 19.3825
165.527356; 2.34141E-6; 19.3628
165.893567; 2.33843E-6; 19.3436
166.259778; 2.33568E-6; 19.3497
166.625988; 2.33568E-6; 19.3858
166.992199; 2.33944E-6; 19.4390
167.358410; 2.34574E-6; 19.4954
167.724621; 2.35232E-6; 19.5540
168.090832; 2.35735E-6; 19.6204
168.457043; 2.36008E-6; 19.6925
168.823254; 2.36009E-6; 19.7558
169.189465; 2.35696E-6; 19.7968
169.555676; 2.35095E-6; 19.8172
169.921887; 2.34436E-6; 19.8314
170.288098; 2.34114E-6; 19.8447
170.654309; 2.34429E-6; 19.8408
171.020520; 2.35299E-6; 19.8001
171.386731; 2.36286E-6; 19.7381
171.752942; 2.36971E-6; 19.7197
172.119153; 2.37358E-6; 19.8128
172.485364; 2.37835E-6; 20.0191
172.851575; 2.38607E-6; 20.2465
173.217786; 2.39183E-6; 20.3752
173.583997; 2.38609E-6; 20.3674
173.950208; 2.36453E-6; 20.3110
174.316419; 2.33632E-6; 20.3374
174.682630; 2.32068E-6; 20.4726
175.048841; 2.33191E-6; 20.5687
175.415052; 2.36527E-6; 20.4315
175.781263; 2.39792E-6; 20.0536
176.147474; 2.40760E-6; 19.7125
176.513685; 2.39503E-6; 19.8038
176.879896; 2.38754E-6; 20.4976
177.246107; 2.41390E-6; 21.4738
177.612318; 2.46747E-6; 22.0762
177.978528; 2.49455E-6; 21.8615
178.344739; 2.42908E-6; 21.0091
178.710950; 2.25179E-6; 20.2805
179.077161; 2.02006E-6; 20.6410
179.443372; 1.83932E-6; 22.5773
179.809583; 1.79582E-6; 25.3142
180.175794; 1.90316E-6; 27.0995
180.542005; 2.09811E-6; 26.8211
180.908216; 2.28269E-6; 24.8026
181.274427; 2.38271E-6; 22.1804
181.640638; 2.38723E-6; 20.1254
182.006849; 2.34569E-6; 19.3423
182.373060; 2.32534E-6; 19.7718
182.739271; 2.35963E-6; 20.6923
183.105482; 2.42798E-6; 21.3393
183.471693; 2.48109E-6; 21.4643
183.837904; 2.48572E-6; 21.3174
184.204115; 2.44870E-6; 21.2698
184.570326; 2.40386E-6; 21.4738
184.936537; 2.38084E-6; 21.7748
185.302748; 2.38521E-6; 21.9039
185.668959; 2.40196E-6; 21.7483
186.035170; 2.41394E-6; 21.4341
186.401381; 2.41580E-6; 21.1873
186.767592; 2.41509E-6; 21.1530
187.133803; 2.42076E-6; 21.3076
187.500014; 2.43389E-6; 21.5221
187.866225; 2.44710E-6; 21.6847
188.232436; 2.45219E-6; 21.7757
188.598647; 2.44709E-6; 21.8396
188.964857; 2.43637E-6; 21.9143
189.331068; 2.42655E-6; 21.9932
189.697279; 2.42133E-6; 22.0444
190.063490; 2.42062E-6; 22.0502
190.429701; 2.42260E-6; 22.0249
190.795912; 2.42582E-6; 22.0003
191.162123; 2.42973E-6; 22.0020
191.528334; 2.43406E-6; 22.0388
191.894545; 2.43847E-6; 22.1067
192.260756; 2.44285E-6; 22.1930
192.626967; 2.44737E-6; 22.2774
192.993178; 2.45188E-6; 22.3354
193.359389; 2.45530E-6; 22.3506
193.725600; 2.45606E-6; 22.3283
194.091811; 2.45345E-6; 22.2980
194.458022; 2.44877E-6; 22.2963
194.824233; 2.44483E-6; 22.3418
195.190444; 2.44399E-6; 22.4239
195.556655; 2.44659E-6; 22.5142
195.922866; 2.45094E-6; 22.5899
196.289077; 2.45492E-6; 22.6468
196.655288; 2.45760E-6; 22.6936
197.021499; 2.45944E-6; 22.7359
197.387710; 2.46115E-6; 22.7692
197.753921; 2.46270E-6; 22.7865
198.120132; 2.46334E-6; 22.7919
198.486343; 2.46275E-6; 22.8027
198.852554; 2.46190E-6; 22.8378
199.218765; 2.46255E-6; 22.9007
199.584976; 2.46587E-6; 22.9743
199.951187; 2.47129E-6; 23.0328
200.317397; 2.47667E-6; 23.0620
200.683608; 2.47980E-6; 23.0687
201.049819; 2.47992E-6; 23.0748
201.416030; 2.47815E-6; 23.1006
201.782241; 2.47666E-6; 23.1507
202.148452; 2.47718E-6; 23.2120
202.514663; 2.48002E-6; 23.2644
202.880874; 2.48414E-6; 23.2948
203.247085; 2.48800E-6; 23.3042
203.613296; 2.49059E-6; 23.3053
203.979507; 2.49187E-6; 23.3131
204.345718; 2.49256E-6; 23.3364
204.711929; 2.49345E-6; 23.3744
205.078140; 2.49485E-6; 23.4205
205.444351; 2.49658E-6; 23.4692
205.810562; 2.49827E-6; 23.5206
206.176773; 2.49982E-6; 23.5769
206.542984; 2.50148E-6; 23.6383
206.909195; 2.50348E-6; 23.6998
207.275406; 2.50566E-6; 23.7537
207.641617; 2.50747E-6; 23.7959
208.007828; 2.50839E-6; 23.8289
208.374039; 2.50838E-6; 23.8604
208.740250; 2.50807E-6; 23.8963
209.106461; 2.50835E-6; 23.9364
209.472672; 2.50976E-6; 23.9745
209.838883; 2.51212E-6; 24.0046
210.205094; 2.51473E-6; 24.0255
210.571305; 2.51695E-6; 24.0427
210.937516; 2.51853E-6; 24.0653
211.303726; 2.51979E-6; 24.0990
211.669937; 2.52124E-6; 24.1445
212.036148; 2.52331E-6; 24.1960
212.402359; 2.52606E-6; 24.2453
212.768570; 2.52913E-6; 24.2850
213.134781; 2.53195E-6; 24.3117
213.500992; 2.53386E-6; 24.3283
213.867203; 2.53455E-6; 24.3433
214.233414; 2.53430E-6; 24.3674
214.599625; 2.53396E-6; 24.4077
214.965836; 2.53463E-6; 24.4632
215.332047; 2.53697E-6; 24.5236
215.698258; 2.54076E-6; 24.5762
216.064469; 2.54500E-6; 24.6126
216.430680; 2.54846E-6; 24.6351
216.796891; 2.55045E-6; 24.6529
217.163102; 2.55114E-6; 24.6763
217.529313; 2.55129E-6; 24.7099
217.895524; 2.55159E-6; 24.7511
218.261735; 2.55234E-6; 24.7937
218.627946; 2.55343E-6; 24.8343
218.994157; 2.55470E-6; 24.8728
219.360368; 2.55623E-6; 24.9109
219.726579; 2.55821E-6; 24.9475
220.092790; 2.56056E-6; 24.9794
