* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:08:50 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: RDSL-T50SL-1025-B002
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
88.256830; 1.43181E-5; 14.2770
88.623041; 1.43287E-5; 14.3188
88.989252; 1.43386E-5; 14.3622
89.355463; 1.43483E-5; 14.4095
89.721674; 1.43590E-5; 14.4615
90.087885; 1.43711E-5; 14.5162
90.454096; 1.43840E-5; 14.5710
90.820307; 1.43962E-5; 14.6263
91.186518; 1.44069E-5; 14.6839
91.552729; 1.44166E-5; 14.7461
91.918939; 1.44268E-5; 14.8128
92.285150; 1.44386E-5; 14.8810
92.651361; 1.44517E-5; 14.9465
93.017572; 1.44644E-5; 15.0065
93.383783; 1.44747E-5; 15.0617
93.749994; 1.44818E-5; 15.1150
94.116205; 1.44857E-5; 15.1695
94.482416; 1.44873E-5; 15.2268
94.848627; 1.44890E-5; 15.2877
95.214838; 1.44929E-5; 15.3505
95.581049; 1.44997E-5; 15.4132
95.947259; 1.45090E-5; 15.4734
96.313470; 1.45202E-5; 15.5292
96.679681; 1.45319E-5; 15.5798
97.045892; 1.45428E-5; 15.6261
97.412103; 1.45521E-5; 15.6700
97.778314; 1.45598E-5; 15.7157
98.144525; 1.45674E-5; 15.7652
98.510736; 1.45760E-5; 15.8183
98.876947; 1.45864E-5; 15.8732
99.243158; 1.45984E-5; 15.9284
99.609369; 1.46110E-5; 15.9826
99.975579; 1.46234E-5; 16.0362
100.341790; 1.46351E-5; 16.0899
100.708001; 1.46465E-5; 16.1449
101.074212; 1.46578E-5; 16.2011
101.440423; 1.46688E-5; 16.2581
101.806634; 1.46791E-5; 16.3149
102.172845; 1.46883E-5; 16.3727
102.539056; 1.46968E-5; 16.4325
102.905267; 1.47055E-5; 16.4943
103.271478; 1.47151E-5; 16.5560
103.637689; 1.47254E-5; 16.6153
104.003899; 1.47350E-5; 16.6715
104.370110; 1.47418E-5; 16.7262
104.736321; 1.47472E-5; 16.7824
105.102532; 1.47533E-5; 16.8414
105.468743; 1.47624E-5; 16.9009
105.834954; 1.47737E-5; 16.9574
106.201165; 1.47858E-5; 17.0082
106.567376; 1.47966E-5; 17.0542
106.933587; 1.48052E-5; 17.0992
107.299798; 1.48125E-5; 17.1467
107.666009; 1.48203E-5; 17.1977
108.032219; 1.48296E-5; 17.2509
108.398430; 1.48405E-5; 17.3040
108.764641; 1.48523E-5; 17.3568
109.130852; 1.48647E-5; 17.4095
109.497063; 1.48775E-5; 17.4625
109.863274; 1.48905E-5; 17.5153
110.229485; 1.49028E-5; 17.5678
110.595696; 1.49140E-5; 17.6218
110.961907; 1.49250E-5; 17.6792
111.328118; 1.49369E-5; 17.7389
111.694328; 1.49500E-5; 17.7971
112.060539; 1.49622E-5; 17.8511
112.426750; 1.49708E-5; 17.9028
112.792961; 1.49755E-5; 17.9597
113.159172; 1.49802E-5; 18.0265
113.525383; 1.49902E-5; 18.0986
113.891594; 1.50069E-5; 18.1629
114.257805; 1.50245E-5; 18.2085
114.624016; 1.50339E-5; 18.2392
114.990227; 1.50317E-5; 18.2740
115.356438; 1.50241E-5; 18.3313
115.722648; 1.50267E-5; 18.4101
116.088859; 1.50484E-5; 18.4834
116.455070; 1.50822E-5; 18.5179
116.821281; 1.51053E-5; 18.5060
117.187492; 1.50990E-5; 18.4801
117.553703; 1.50655E-5; 18.4950
117.919914; 1.50314E-5; 18.5855
118.286125; 1.50303E-5; 18.7325
118.652336; 1.50769E-5; 18.8700
119.018547; 1.51525E-5; 18.9308
119.384758; 1.52164E-5; 18.8984
119.750968; 1.52346E-5; 18.8228
120.117179; 1.52046E-5; 18.7842
120.483390; 1.51570E-5; 18.8376
120.849601; 1.51320E-5; 18.9742
121.215812; 1.51508E-5; 19.1329
121.582023; 1.52030E-5; 19.2485
121.948234; 1.52579E-5; 19.2974
122.314445; 1.52897E-5; 19.3066
122.680656; 1.52948E-5; 19.3240
123.046867; 1.52890E-5; 19.3786
123.413078; 1.52914E-5; 19.4633
123.779288; 1.53083E-5; 19.5495
124.145499; 1.53320E-5; 19.6152
124.511710; 1.53503E-5; 19.6611
124.877921; 1.53583E-5; 19.7044
125.244132; 1.53610E-5; 19.7594
125.610343; 1.53668E-5; 19.8255
125.976554; 1.53794E-5; 19.8906
126.342765; 1.53952E-5; 19.9441
126.708976; 1.54082E-5; 19.9865
127.075187; 1.54159E-5; 20.0271
127.441398; 1.54210E-5; 20.0739
127.807608; 1.54281E-5; 20.1275
128.173819; 1.54391E-5; 20.1820
128.540030; 1.54526E-5; 20.2321
128.906241; 1.54655E-5; 20.2781
129.272452; 1.54767E-5; 20.3237
129.638663; 1.54876E-5; 20.3728
130.004874; 1.54998E-5; 20.4252
130.371085; 1.55127E-5; 20.4784
130.737296; 1.55265E-5; 20.5301
131.103507; 1.55403E-5; 20.5812
131.469718; 1.55548E-5; 20.6333
131.835928; 1.55697E-5; 20.6866
132.202139; 1.55851E-5; 20.7395
132.568350; 1.56005E-5; 20.7904
132.934561; 1.56146E-5; 20.8396
133.300772; 1.56269E-5; 20.8890
133.666983; 1.56381E-5; 20.9406
134.033194; 1.56494E-5; 20.9938
134.399405; 1.56612E-5; 21.0467
134.765616; 1.56727E-5; 21.0984
135.131827; 1.56831E-5; 21.1498
135.498037; 1.56927E-5; 21.2033
135.864248; 1.57028E-5; 21.2595
136.230459; 1.57149E-5; 21.3167
136.596670; 1.57291E-5; 21.3718
136.962881; 1.57444E-5; 21.4225
137.329092; 1.57590E-5; 21.4695
137.695303; 1.57719E-5; 21.5155
138.061514; 1.57840E-5; 21.5630
138.427725; 1.57966E-5; 21.6121
138.793936; 1.58108E-5; 21.6616
139.160147; 1.58260E-5; 21.7088
139.526357; 1.58408E-5; 21.7534
139.892568; 1.58542E-5; 21.7972
140.258779; 1.58662E-5; 21.8431
140.624990; 1.58782E-5; 21.8923
140.991201; 1.58916E-5; 21.9440
141.357412; 1.59063E-5; 21.9962
141.723623; 1.59214E-5; 22.0466
142.089834; 1.59353E-5; 22.0959
142.456045; 1.59478E-5; 22.1460
142.822256; 1.59596E-5; 22.1993
143.188467; 1.59722E-5; 22.2550
143.554677; 1.59857E-5; 22.3110
143.920888; 1.59994E-5; 22.3655
144.287099; 1.60118E-5; 22.4192
144.653310; 1.60231E-5; 22.4752
145.019521; 1.60350E-5; 22.5350
145.385732; 1.60501E-5; 22.5961
145.751943; 1.60691E-5; 22.6532
146.118154; 1.60900E-5; 22.7008
146.484365; 1.61090E-5; 22.7380
146.850576; 1.61224E-5; 22.7692
147.216787; 1.61300E-5; 22.8024
147.582997; 1.61348E-5; 22.8441
147.949208; 1.61415E-5; 22.8947
148.315419; 1.61531E-5; 22.9490
148.681630; 1.61692E-5; 22.9998
149.047841; 1.61868E-5; 23.0436
149.414052; 1.62021E-5; 23.0831
149.780263; 1.62141E-5; 23.1248
150.146474; 1.62245E-5; 23.1740
150.512685; 1.62366E-5; 23.2311
150.878896; 1.62536E-5; 23.2912
151.245107; 1.62766E-5; 23.3475
151.611317; 1.63013E-5; 23.3968
151.977528; 1.63233E-5; 23.4410
152.343739; 1.63385E-5; 23.4854
152.709950; 1.63504E-5; 23.5342
153.076161; 1.63618E-5; 23.5879
153.442372; 1.63749E-5; 23.6438
153.808583; 1.63886E-5; 23.6987
154.174794; 1.64015E-5; 23.7514
154.541005; 1.64127E-5; 23.8028
154.907216; 1.64223E-5; 23.8542
155.273427; 1.64313E-5; 23.9063
155.639637; 1.64409E-5; 23.9588
156.005848; 1.64521E-5; 24.0102
156.372059; 1.64651E-5; 24.0585
156.738270; 1.64794E-5; 24.1023
157.104481; 1.64937E-5; 24.1412
157.470692; 1.65068E-5; 24.1775
157.836903; 1.65184E-5; 24.2155
158.203114; 1.65305E-5; 24.2595
158.569325; 1.65467E-5; 24.3102
158.935536; 1.65698E-5; 24.3626
159.301746; 1.65993E-5; 24.4081
159.667957; 1.66302E-5; 24.4417
160.034168; 1.66562E-5; 24.4658
160.400379; 1.66733E-5; 24.4905
160.766590; 1.66830E-5; 24.5266
161.132801; 1.66902E-5; 24.5792
161.499012; 1.67002E-5; 24.6451
161.865223; 1.67146E-5; 24.7163
162.231434; 1.67321E-5; 24.7856
162.597645; 1.67498E-5; 24.8503
162.963856; 1.67658E-5; 24.9108
163.330066; 1.67795E-5; 24.9675
163.696277; 1.67906E-5; 25.0206
164.062488; 1.67991E-5; 25.0700
164.428699; 1.68050E-5; 25.1168
164.794910; 1.68099E-5; 25.1621
165.161121; 1.68151E-5; 25.2054
165.527332; 1.68215E-5; 25.2450
165.893543; 1.68286E-5; 25.2809
166.259754; 1.68369E-5; 25.3152
166.625965; 1.68483E-5; 25.3503
166.992176; 1.68650E-5; 25.3846
167.358386; 1.68869E-5; 25.4138
167.724597; 1.69106E-5; 25.4370
168.090808; 1.69325E-5; 25.4603
168.457019; 1.69534E-5; 25.4936
168.823230; 1.69783E-5; 25.5409
169.189441; 1.70116E-5; 25.5950
169.555652; 1.70500E-5; 25.6445
169.921863; 1.70839E-5; 25.6871
170.288074; 1.71065E-5; 25.7367
170.654285; 1.71222E-5; 25.8099
171.020496; 1.71432E-5; 25.9060
171.386706; 1.71762E-5; 26.0000
171.752917; 1.72100E-5; 26.0663
172.119128; 1.72232E-5; 26.1070
172.485339; 1.72058E-5; 26.1584
172.851550; 1.71756E-5; 26.2557
173.217761; 1.71659E-5; 26.3890
173.583972; 1.71921E-5; 26.4961
173.950183; 1.72277E-5; 26.5152
174.316394; 1.72216E-5; 26.4545
174.682605; 1.71496E-5; 26.4050
175.048816; 1.70525E-5; 26.4649
