* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 8, 2026, 10:23:13 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-1225-N001 Jan 8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
102.539056; 9.57101E-6; 8.6663
102.905267; 9.57409E-6; 8.6984
103.271478; 9.57641E-6; 8.7280
103.637689; 9.57750E-6; 8.7585
104.003899; 9.57795E-6; 8.7926
104.370110; 9.57811E-6; 8.8307
104.736321; 9.57952E-6; 8.8706
105.102532; 9.58237E-6; 8.9087
105.468743; 9.58621E-6; 8.9428
105.834954; 9.58939E-6; 8.9738
106.201165; 9.59142E-6; 9.0040
106.567376; 9.59266E-6; 9.0360
106.933587; 9.59377E-6; 9.0703
107.299798; 9.59536E-6; 9.1054
107.666009; 9.59741E-6; 9.1398
108.032219; 9.59937E-6; 9.1727
108.398430; 9.60086E-6; 9.2044
108.764641; 9.60180E-6; 9.2373
109.130852; 9.60266E-6; 9.2723
109.497063; 9.60404E-6; 9.3093
109.863274; 9.60620E-6; 9.3460
110.229485; 9.60883E-6; 9.3807
110.595696; 9.61118E-6; 9.4135
110.961907; 9.61291E-6; 9.4457
111.328118; 9.61414E-6; 9.4801
111.694328; 9.61574E-6; 9.5173
112.060539; 9.61856E-6; 9.5557
112.426750; 9.62276E-6; 9.5920
112.792961; 9.62755E-6; 9.6236
113.159172; 9.63168E-6; 9.6505
113.525383; 9.63422E-6; 9.6755
113.891594; 9.63525E-6; 9.7024
114.257805; 9.63565E-6; 9.7336
114.624016; 9.63643E-6; 9.7687
114.990227; 9.63814E-6; 9.8059
115.356438; 9.63990E-6; 9.8433
115.722648; 9.64228E-6; 9.8804
116.088859; 9.64544E-6; 9.9171
116.455070; 9.64978E-6; 9.9524
116.821281; 9.65422E-6; 9.9847
117.187492; 9.65774E-6; 10.0141
117.553703; 9.65934E-6; 10.0436
117.919914; 9.65931E-6; 10.0782
118.286125; 9.65928E-6; 10.1214
118.652336; 9.66174E-6; 10.1716
119.018547; 9.66813E-6; 10.2213
119.384758; 9.67754E-6; 10.2609
119.750968; 9.68680E-6; 10.2858
120.117179; 9.69244E-6; 10.2996
120.483390; 9.69283E-6; 10.3121
120.849601; 9.68912E-6; 10.3333
121.215812; 9.68444E-6; 10.3676
121.582023; 9.68188E-6; 10.4115
121.948234; 9.68259E-6; 10.4576
122.314445; 9.68561E-6; 10.4988
122.680656; 9.68913E-6; 10.5335
123.046867; 9.69179E-6; 10.5640
123.413078; 9.69346E-6; 10.5935
123.779288; 9.69474E-6; 10.6242
124.145499; 9.69624E-6; 10.6560
124.511710; 9.69802E-6; 10.6878
124.877921; 9.69985E-6; 10.7194
125.244132; 9.70177E-6; 10.7513
125.610343; 9.70389E-6; 10.7839
125.976554; 9.70654E-6; 10.8170
126.342765; 9.70966E-6; 10.8494
126.708976; 9.71294E-6; 10.8806
127.075187; 9.71588E-6; 10.9110
127.441398; 9.71848E-6; 10.9417
127.807608; 9.72095E-6; 10.9733
128.173819; 9.72345E-6; 11.0058
128.540030; 9.72587E-6; 11.0385
128.906241; 9.72794E-6; 11.0715
129.272452; 9.72959E-6; 11.1053
129.638663; 9.73122E-6; 11.1412
130.004874; 9.73340E-6; 11.1790
130.371085; 9.73573E-6; 11.2171
130.737296; 9.73867E-6; 11.2529
131.103507; 9.74176E-6; 11.2856
131.469718; 9.74463E-6; 11.3165
131.835928; 9.74675E-6; 11.3476
132.202139; 9.74855E-6; 11.3804
132.568350; 9.75065E-6; 11.4143
132.934561; 9.75321E-6; 11.4481
133.300772; 9.75607E-6; 11.4802
133.666983; 9.75881E-6; 11.5111
134.033194; 9.76127E-6; 11.5417
