* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 8, 2026, 11:29:46 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-T60VS-1125-N001 Jan 8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
238.037092; 2.32017E-5; 22.9114
238.403303; 2.31911E-5; 22.9812
238.769513; 2.32052E-5; 23.0741
239.135724; 2.32543E-5; 23.1597
239.501935; 2.33266E-5; 23.2050
239.868146; 2.33930E-5; 23.1987
240.234357; 2.34258E-5; 23.1593
240.600568; 2.34161E-5; 23.1237
240.966779; 2.33800E-5; 23.1235
241.332990; 2.33458E-5; 23.1655
241.699201; 2.33351E-5; 23.2312
242.065412; 2.33503E-5; 23.2917
242.431623; 2.33768E-5; 23.3290
242.797833; 2.33971E-5; 23.3456
243.164044; 2.34035E-5; 23.3581
243.530255; 2.34016E-5; 23.3812
243.896466; 2.34029E-5; 23.4172
244.262677; 2.34144E-5; 23.4572
244.628888; 2.34341E-5; 23.4903
244.995099; 2.34546E-5; 23.5127
245.361310; 2.34693E-5; 23.5290
245.727521; 2.34775E-5; 23.5477
246.093732; 2.34833E-5; 23.5738
246.459943; 2.34916E-5; 23.6065
246.826153; 2.35043E-5; 23.6419
247.192364; 2.35204E-5; 23.6763
247.558575; 2.35377E-5; 23.7088
247.924786; 2.35546E-5; 23.7400
248.290997; 2.35709E-5; 23.7708
248.657208; 2.35869E-5; 23.8018
249.023419; 2.36026E-5; 23.8329
249.389630; 2.36178E-5; 23.8644
249.755841; 2.36328E-5; 23.8960
250.122052; 2.36474E-5; 23.9271
250.488263; 2.36618E-5; 23.9573
250.854473; 2.36750E-5; 23.9866
251.220684; 2.36866E-5; 24.0155
251.586895; 2.36968E-5; 24.0455
251.953106; 2.37069E-5; 24.0777
252.319317; 2.37184E-5; 24.1120
252.685528; 2.37320E-5; 24.1461
253.051739; 2.37471E-5; 24.1779
253.417950; 2.37623E-5; 24.2069
253.784161; 2.37766E-5; 24.2341
254.150372; 2.37897E-5; 24.2611
254.516582; 2.38024E-5; 24.2887
254.882793; 2.38149E-5; 24.3169
255.249004; 2.38275E-5; 24.3452
255.615215; 2.38403E-5; 24.3740
255.981426; 2.38536E-5; 24.4034
256.347637; 2.38677E-5; 24.4331
256.713848; 2.38828E-5; 24.4624
257.080059; 2.38981E-5; 24.4911
