* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:59:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TRVS-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
104.370110; 1.77183E-5; 18.4666
104.736321; 1.77310E-5; 18.5195
105.102532; 1.77418E-5; 18.5741
105.468743; 1.77527E-5; 18.6321
105.834954; 1.77641E-5; 18.6939
106.201165; 1.77775E-5; 18.7578
106.567376; 1.77930E-5; 18.8216
106.933587; 1.78100E-5; 18.8834
107.299798; 1.78277E-5; 18.9423
107.666009; 1.78453E-5; 18.9985
108.032219; 1.78619E-5; 19.0524
108.398430; 1.78765E-5; 19.1050
108.764641; 1.78889E-5; 19.1595
109.130852; 1.79003E-5; 19.2186
109.497063; 1.79132E-5; 19.2829
109.863274; 1.79296E-5; 19.3490
110.229485; 1.79491E-5; 19.4115
110.595696; 1.79689E-5; 19.4679
110.961907; 1.79857E-5; 19.5206
111.328118; 1.79991E-5; 19.5751
111.694328; 1.80118E-5; 19.6347
112.060539; 1.80268E-5; 19.6968
112.426750; 1.80440E-5; 19.7555
112.792961; 1.80598E-5; 19.8090
113.159172; 1.80712E-5; 19.8629
113.525383; 1.80805E-5; 19.9253
113.891594; 1.80945E-5; 19.9972
114.257805; 1.81186E-5; 20.0677
114.624016; 1.81489E-5; 20.1220
114.990227; 1.81741E-5; 20.1559
115.356438; 1.81826E-5; 20.1845
115.722648; 1.81789E-5; 20.2325
116.088859; 1.81803E-5; 20.3110
116.455070; 1.82049E-5; 20.4015
116.821281; 1.82515E-5; 20.4656
117.187492; 1.82966E-5; 20.4774
117.553703; 1.83083E-5; 20.4531
117.919914; 1.82728E-5; 20.4493
118.286125; 1.82115E-5; 20.5260
118.652336; 1.81723E-5; 20.6993
119.018547; 1.81977E-5; 20.9190
119.384758; 1.82934E-5; 21.0963
119.750968; 1.84205E-5; 21.1644
120.117179; 1.85212E-5; 21.1231
120.483390; 1.85562E-5; 21.0360
120.849601; 1.85289E-5; 20.9851
121.215812; 1.84777E-5; 21.0179
121.582023; 1.84467E-5; 21.1226
121.948234; 1.84559E-5; 21.2467
122.314445; 1.84936E-5; 21.3402
122.680656; 1.85325E-5; 21.3899
123.046867; 1.85528E-5; 21.4179
123.413078; 1.85550E-5; 21.4556
123.779288; 1.85539E-5; 21.5181
124.145499; 1.85636E-5; 21.5957
124.511710; 1.85859E-5; 21.6683
124.877921; 1.86122E-5; 21.7242
125.244132; 1.86328E-5; 21.7674
125.610343; 1.86452E-5; 21.8115
125.976554; 1.86548E-5; 21.8660
126.342765; 1.86686E-5; 21.9288
126.708976; 1.86891E-5; 21.9911
127.075187; 1.87130E-5; 22.0454
127.441398; 1.87350E-5; 22.0913
127.807608; 1.87521E-5; 22.1354
128.173819; 1.87654E-5; 22.1843
128.540030; 1.87784E-5; 22.2405
128.906241; 1.87943E-5; 22.3015
129.272452; 1.88137E-5; 22.3624
129.638663; 1.88352E-5; 22.4205
130.004874; 1.88570E-5; 22.4754
130.371085; 1.88761E-5; 22.5287
130.737296; 1.88938E-5; 22.5815
131.103507; 1.89108E-5; 22.6350
131.469718; 1.89281E-5; 22.6895
131.835928; 1.89451E-5; 22.7452
132.202139; 1.89619E-5; 22.8022
132.568350; 1.89788E-5; 22.8605
132.934561; 1.89967E-5; 22.9199
133.300772; 1.90159E-5; 22.9788
133.666983; 1.90363E-5; 23.0358
134.033194; 1.90567E-5; 23.0898
134.399405; 1.90758E-5; 23.1415
134.765616; 1.90929E-5; 23.1935
135.131827; 1.91091E-5; 23.2483
135.498037; 1.91266E-5; 23.3063
135.864248; 1.91465E-5; 23.3646
136.230459; 1.91686E-5; 23.4202
136.596670; 1.91906E-5; 23.4719
136.962881; 1.92108E-5; 23.5219
137.329092; 1.92294E-5; 23.5741
137.695303; 1.92488E-5; 23.6293
138.061514; 1.92707E-5; 23.6850
138.427725; 1.92947E-5; 23.7366
138.793936; 1.93174E-5; 23.7826
139.160147; 1.93357E-5; 23.8259
139.526357; 1.93490E-5; 23.8728
139.892568; 1.93606E-5; 23.9278
140.258779; 1.93749E-5; 23.9898
140.624990; 1.93942E-5; 24.0532
140.991201; 1.94170E-5; 24.1123
141.357412; 1.94394E-5; 24.1659
141.723623; 1.94587E-5; 24.2171
142.089834; 1.94752E-5; 24.2707
142.456045; 1.94922E-5; 24.3282
142.822256; 1.95127E-5; 24.3873
143.188467; 1.95364E-5; 24.4428
