* Measurement data measured by REW V5.40 beta 118
* Source: SSL 2+, MICROPHONE, L, volume: no control MINUS R
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Mar 28, 2026, 10:31:09 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-SKLK-0326-B006-HW-UB Mar 28
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
116.088875; 3.82442E-6; 21.7352
116.455086; 3.82907E-6; 21.8216
116.821297; 3.83736E-6; 21.8860
117.187508; 3.84649E-6; 21.9131
117.553719; 3.85229E-6; 21.9135
117.919930; 3.85261E-6; 21.9241
118.286141; 3.84963E-6; 21.9850
118.652352; 3.84908E-6; 22.1109
119.018563; 3.85628E-6; 22.2740
119.384774; 3.87188E-6; 22.4189
119.750985; 3.89067E-6; 22.5005
120.117196; 3.90467E-6; 22.5140
120.483407; 3.90843E-6; 22.4966
120.849618; 3.90257E-6; 22.4998
121.215829; 3.89297E-6; 22.5539
121.582040; 3.88650E-6; 22.6497
121.948250; 3.88649E-6; 22.7507
122.314461; 3.89147E-6; 22.8236
122.680672; 3.89748E-6; 22.8634
123.046883; 3.90178E-6; 22.8910
123.413094; 3.90474E-6; 22.9322
123.779305; 3.90875E-6; 22.9970
124.145516; 3.91554E-6; 23.0739
124.511727; 3.92433E-6; 23.1443
124.877938; 3.93248E-6; 23.1992
125.244149; 3.93774E-6; 23.2463
125.610360; 3.93993E-6; 23.3010
125.976571; 3.94093E-6; 23.3717
126.342782; 3.94295E-6; 23.4527
126.708993; 3.94688E-6; 23.5304
127.075204; 3.95196E-6; 23.5944
127.441415; 3.95686E-6; 23.6455
127.807626; 3.96087E-6; 23.6935
128.173837; 3.96448E-6; 23.7480
128.540048; 3.96872E-6; 23.8119
128.906259; 3.97421E-6; 23.8799
129.272470; 3.98067E-6; 23.9443
129.638681; 3.98712E-6; 24.0012
130.004892; 3.99249E-6; 24.0518
130.371103; 3.99588E-6; 24.1014
130.737314; 3.99774E-6; 24.1553
131.103525; 3.99889E-6; 24.2171
131.469736; 4.00044E-6; 24.2876
131.835947; 4.00298E-6; 24.3633
132.202158; 4.00696E-6; 24.4388
132.568369; 4.01224E-6; 24.5087
132.934579; 4.01823E-6; 24.5702
133.300790; 4.02431E-6; 24.6232
133.667001; 4.02996E-6; 24.6708
134.033212; 4.03498E-6; 24.7161
134.399423; 4.03932E-6; 24.7620
134.765634; 4.04301E-6; 24.8114
135.131845; 4.04632E-6; 24.8670
135.498056; 4.04973E-6; 24.9307
135.864267; 4.05391E-6; 25.0006
136.230478; 4.05928E-6; 25.0715
136.596689; 4.06560E-6; 25.1369
136.962900; 4.07206E-6; 25.1931
137.329111; 4.07768E-6; 25.2427
137.695322; 4.08213E-6; 25.2916
138.061533; 4.08591E-6; 25.3458
138.427744; 4.09003E-6; 25.4059
138.793955; 4.09512E-6; 25.4677
139.160166; 4.10100E-6; 25.5251
139.526377; 4.10680E-6; 25.5763
139.892588; 4.11173E-6; 25.6253
140.258799; 4.11569E-6; 25.6784
140.625010; 4.11929E-6; 25.7398
140.991221; 4.12328E-6; 25.8076
141.357432; 4.12783E-6; 25.8772
141.723643; 4.13243E-6; 25.9435
142.089854; 4.13643E-6; 26.0068
142.456065; 4.13972E-6; 26.0710
142.822276; 4.14302E-6; 26.1393
143.188487; 4.14730E-6; 26.2098
143.554698; 4.15305E-6; 26.2753
143.920909; 4.15970E-6; 26.3293
144.287119; 4.16605E-6; 26.3713
144.653330; 4.17108E-6; 26.4088
145.019541; 4.17491E-6; 26.4522
145.385752; 4.17863E-6; 26.5073
145.751963; 4.18353E-6; 26.5715
146.118174; 4.18993E-6; 26.6351
146.484385; 4.19680E-6; 26.6892
146.850596; 4.20251E-6; 26.7328
147.216807; 4.20602E-6; 26.7735
147.583018; 4.20781E-6; 26.8210
147.949229; 4.20951E-6; 26.8789
148.315440; 4.21259E-6; 26.9408
148.681651; 4.21733E-6; 26.9966
149.047862; 4.22263E-6; 27.0409
149.414073; 4.22725E-6; 27.0786
149.780284; 4.23089E-6; 27.1222
150.146495; 4.23462E-6; 27.1813
150.512706; 4.24005E-6; 27.2550
150.878917; 4.24811E-6; 27.3322
151.245128; 4.25819E-6; 27.3994
151.611339; 4.26761E-6; 27.4517
151.977550; 4.27395E-6; 27.4959
152.343761; 4.27593E-6; 27.5462
152.709972; 4.27560E-6; 27.6132
153.076183; 4.27559E-6; 27.6975
153.442394; 4.27832E-6; 27.7883
153.808605; 4.28428E-6; 27.8705
154.174816; 4.29268E-6; 27.9319
154.541027; 4.30173E-6; 27.9696
154.907238; 4.30966E-6; 27.9912
155.273448; 4.31562E-6; 28.0104
155.639659; 4.31997E-6; 28.0421
156.005870; 4.32411E-6; 28.0936
156.372081; 4.32959E-6; 28.1620
156.738292; 4.33709E-6; 28.2356
157.104503; 4.34592E-6; 28.3001
157.470714; 4.35431E-6; 28.3475
157.836925; 4.36043E-6; 28.3801
158.203136; 4.36365E-6; 28.4092
158.569347; 4.36504E-6; 28.4466
158.935558; 4.36663E-6; 28.4972
159.301769; 4.37007E-6; 28.5552
159.667980; 4.37534E-6; 28.6110
160.034191; 4.38072E-6; 28.6595
160.400402; 4.38414E-6; 28.7068
160.766613; 4.38494E-6; 28.7663
161.132824; 4.38465E-6; 28.8487
161.499035; 4.38623E-6; 28.9503
161.865246; 4.39180E-6; 29.0520
162.231457; 4.40106E-6; 29.1301
162.597668; 4.41146E-6; 29.1732
162.963879; 4.42019E-6; 29.1904
163.330090; 4.42652E-6; 29.2041
163.696301; 4.43223E-6; 29.2331
164.062512; 4.43974E-6; 29.2780
164.428723; 4.44946E-6; 29.3248
164.794934; 4.45882E-6; 29.3610
165.161145; 4.46418E-6; 29.3905
165.527356; 4.46413E-6; 29.4329
165.893567; 4.46128E-6; 29.5056
166.259778; 4.46066E-6; 29.6047
166.625988; 4.46588E-6; 29.7034
166.992199; 4.47643E-6; 29.7710
167.358410; 4.48849E-6; 29.7973
167.724621; 4.49821E-6; 29.8018
168.090832; 4.50485E-6; 29.8176
168.457043; 4.51076E-6; 29.8666
168.823254; 4.51863E-6; 29.9458
169.189465; 4.52876E-6; 30.0354
169.555676; 4.53896E-6; 30.1162
169.921887; 4.54660E-6; 30.1803
170.288098; 4.55077E-6; 30.2291
170.654309; 4.55234E-6; 30.2638
171.020520; 4.55261E-6; 30.2844
171.386731; 4.55252E-6; 30.2959
171.752942; 4.55323E-6; 30.3129
172.119153; 4.55679E-6; 30.3490
172.485364; 4.56479E-6; 30.4041
172.851575; 4.57587E-6; 30.4642
173.217786; 4.58502E-6; 30.5205
173.583997; 4.58698E-6; 30.5861
173.950208; 4.58164E-6; 30.6877
174.316419; 4.57570E-6; 30.8296
174.682630; 4.57758E-6; 30.9673
175.048841; 4.58894E-6; 31.0255
175.415052; 4.60174E-6; 30.9631
175.781263; 4.60562E-6; 30.8267
176.147474; 4.60011E-6; 30.7344
176.513685; 4.59974E-6; 30.7847
176.879896; 4.62346E-6; 30.9612
177.246107; 4.67443E-6; 31.1321
177.612318; 4.72774E-6; 31.1737
177.978528; 4.74188E-6; 31.1185
178.344739; 4.69061E-6; 31.1859
178.710950; 4.59255E-6; 31.6525
179.077161; 4.50742E-6; 32.6150
179.443372; 4.49791E-6; 33.8144
179.809583; 4.58291E-6; 34.7234
180.175794; 4.72045E-6; 34.9062
180.542005; 4.83410E-6; 34.3146
180.908216; 4.86418E-6; 33.2776
181.274427; 4.80566E-6; 32.2753
181.640638; 4.70688E-6; 31.6816
182.006849; 4.63291E-6; 31.5814
182.373060; 4.62304E-6; 31.7714
182.739271; 4.67095E-6; 31.9562
183.105482; 4.73788E-6; 31.9825
183.471693; 4.78501E-6; 31.9024
183.837904; 4.79873E-6; 31.8625
184.204115; 4.79181E-6; 31.9544
184.570326; 4.78517E-6; 32.1449
184.936537; 4.78892E-6; 32.3226
185.302748; 4.79853E-6; 32.3994
185.668959; 4.80367E-6; 32.3741
186.035170; 4.80049E-6; 32.3124
186.401381; 4.79396E-6; 32.2798
186.767592; 4.79357E-6; 32.3010
187.133803; 4.80336E-6; 32.3569
187.500014; 4.81991E-6; 32.4187
187.866225; 4.83572E-6; 32.4738
188.232436; 4.84546E-6; 32.5333
188.598647; 4.84857E-6; 32.6128
