* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 10:40:23 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-HILN-1225-B001 (HOT) Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); W(W); Phase(degrees)
150.878896; 3.00877E-5; 25.9468
151.245107; 3.01208E-5; 25.9951
151.611317; 3.01543E-5; 26.0459
151.977528; 3.01883E-5; 26.0991
152.343739; 3.02186E-5; 26.1535
152.709950; 3.02489E-5; 26.2076
153.076161; 3.02782E-5; 26.2610
153.442372; 3.03069E-5; 26.3154
153.808583; 3.03343E-5; 26.3730
154.174794; 3.03637E-5; 26.4342
154.541005; 3.03979E-5; 26.4964
154.907216; 3.04373E-5; 26.5554
155.273427; 3.04785E-5; 26.6074
155.639637; 3.05170E-5; 26.6525
156.005848; 3.05496E-5; 26.6938
156.372059; 3.05763E-5; 26.7355
156.738270; 3.06004E-5; 26.7802
157.104481; 3.06251E-5; 26.8281
157.470692; 3.06528E-5; 26.8777
157.836903; 3.06838E-5; 26.9276
158.203114; 3.07181E-5; 26.9772
158.569325; 3.07555E-5; 27.0263
158.935536; 3.07961E-5; 27.0744
159.301746; 3.08388E-5; 27.1204
159.667957; 3.08816E-5; 27.1648
160.034168; 3.09228E-5; 27.2099
160.400379; 3.09629E-5; 27.2579
160.766590; 3.10039E-5; 27.3095
161.132801; 3.10471E-5; 27.3631
161.499012; 3.10911E-5; 27.4167
161.865223; 3.11333E-5; 27.4697
162.231434; 3.11715E-5; 27.5239
162.597645; 3.12068E-5; 27.5815
162.963856; 3.12425E-5; 27.6424
163.330066; 3.12804E-5; 27.7032
163.696277; 3.13189E-5; 27.7600
164.062488; 3.13539E-5; 27.8112
164.428699; 3.13821E-5; 27.8587
164.794910; 3.14039E-5; 27.9060
165.161121; 3.14224E-5; 27.9552
165.527332; 3.14412E-5; 28.0058
165.893543; 3.14624E-5; 28.0560
166.259754; 3.14870E-5; 28.1049
166.625965; 3.15161E-5; 28.1517
166.992176; 3.15509E-5; 28.1949
167.358386; 3.15902E-5; 28.2326
167.724597; 3.16308E-5; 28.2653
168.090808; 3.16701E-5; 28.2970
168.457019; 3.17102E-5; 28.3327
168.823230; 3.17564E-5; 28.3738
169.189441; 3.18125E-5; 28.4163
169.555652; 3.18742E-5; 28.4550
169.921863; 3.19323E-5; 28.4899
170.288074; 3.19808E-5; 28.5289
170.654285; 3.20237E-5; 28.5801
171.020496; 3.20705E-5; 28.6433
171.386706; 3.21242E-5; 28.7083
171.752917; 3.21751E-5; 28.7681
172.119128; 3.22092E-5; 28.8282
172.485339; 3.22279E-5; 28.9040
172.851550; 3.22525E-5; 29.0011
173.217761; 3.23058E-5; 29.1004
173.583972; 3.23815E-5; 29.1670
173.950183; 3.24366E-5; 29.1836
174.316394; 3.24247E-5; 29.1763
174.682605; 3.23470E-5; 29.2028
175.048816; 3.22696E-5; 29.3002
175.415026; 3.22761E-5; 29.4375
175.781237; 3.23882E-5; 29.5244
176.147448; 3.25249E-5; 29.4883
176.513659; 3.25593E-5; 29.3534
176.879870; 3.24376E-5; 29.2424
177.246081; 3.22600E-5; 29.2807
177.612292; 3.22289E-5; 29.4690
177.978503; 3.24816E-5; 29.6355
178.344714; 3.29332E-5; 29.5469
178.710925; 3.32860E-5; 29.1076
179.077136; 3.32141E-5; 28.4697
179.443346; 3.26175E-5; 27.9716
179.809557; 3.17383E-5; 27.9425
180.175768; 3.10357E-5; 28.4812
180.541979; 3.08886E-5; 29.3450
180.908190; 3.13504E-5; 30.0965
181.274401; 3.21333E-5; 30.4189
181.640612; 3.28253E-5; 30.3121
182.006823; 3.31624E-5; 30.0194
182.373034; 3.31657E-5; 29.8197
182.739245; 3.30590E-5; 29.8457
183.105455; 3.30617E-5; 30.0356
183.471666; 3.32317E-5; 30.2277
183.837877; 3.34662E-5; 30.3112
184.204088; 3.36263E-5; 30.2991
184.570299; 3.36593E-5; 30.2830
184.936510; 3.36215E-5; 30.3369
185.302721; 3.36074E-5; 30.4591
185.668932; 3.36569E-5; 30.5904
186.035143; 3.37385E-5; 30.6786
186.401354; 3.37902E-5; 30.7190
186.767565; 3.37931E-5; 30.7506
187.133775; 3.37727E-5; 30.8078
187.499986; 3.37716E-5; 30.8902
187.866197; 3.38055E-5; 30.9669
188.232408; 3.38573E-5; 31.0130
188.598619; 3.38977E-5; 31.0316
188.964830; 3.39155E-5; 31.0445
189.331041; 3.39233E-5; 31.0698
189.697252; 3.39421E-5; 31.1084
190.063463; 3.39808E-5; 31.1486
190.429674; 3.40323E-5; 31.1808
190.795885; 3.40842E-5; 31.2059
191.162095; 3.41319E-5; 31.2315
191.528306; 3.41792E-5; 31.2631
191.894517; 3.42312E-5; 31.3004
192.260728; 3.42870E-5; 31.3397
192.626939; 3.43422E-5; 31.3803
192.993150; 3.43940E-5; 31.4250
193.359361; 3.44450E-5; 31.4767
193.725572; 3.44994E-5; 31.5337
194.091783; 3.45585E-5; 31.5906
194.457994; 3.46182E-5; 31.6433
194.824205; 3.46732E-5; 31.6914
195.190415; 3.47199E-5; 31.7375
195.556626; 3.47587E-5; 31.7847
195.922837; 3.47925E-5; 31.8347
196.289048; 3.48252E-5; 31.8878
196.655259; 3.48606E-5; 31.9421
197.021470; 3.49007E-5; 31.9940
197.387681; 3.49438E-5; 32.0393
197.753892; 3.49839E-5; 32.0764
198.120103; 3.50148E-5; 32.1092
198.486314; 3.50370E-5; 32.1453
198.852525; 3.50594E-5; 32.1906
199.218735; 3.50944E-5; 32.2422
199.584946; 3.51457E-5; 32.2892
199.951157; 3.52037E-5; 32.3223
200.317368; 3.52515E-5; 32.3434
200.683579; 3.52814E-5; 32.3663
201.049790; 3.53039E-5; 32.4050
201.416001; 3.53409E-5; 32.4597
201.782212; 3.54053E-5; 32.5140
202.148423; 3.54856E-5; 32.5492
202.514634; 3.55538E-5; 32.5626
202.880845; 3.55908E-5; 32.5746
203.247055; 3.56089E-5; 32.6108
203.613266; 3.56470E-5; 32.6776
203.979477; 3.57374E-5; 32.7486
204.345688; 3.58720E-5; 32.7814
204.711899; 3.59962E-5; 32.7520
205.078110; 3.60441E-5; 32.6806
205.444321; 3.59888E-5; 32.6247
205.810532; 3.58692E-5; 32.6434
206.176743; 3.57692E-5; 32.7551
206.542954; 3.57622E-5; 32.9223
206.909164; 3.58630E-5; 33.0775
207.275375; 3.60226E-5; 33.1690
207.641586; 3.61668E-5; 33.1931
208.007797; 3.62482E-5; 33.1877
208.374008; 3.62722E-5; 33.1994
208.740219; 3.62817E-5; 33.2492
209.106430; 3.63177E-5; 33.3242
209.472641; 3.63891E-5; 33.3946
209.838852; 3.64732E-5; 33.4410
210.205063; 3.65402E-5; 33.4671
210.571274; 3.65785E-5; 33.4918
210.937484; 3.66004E-5; 33.5310
211.303695; 3.66269E-5; 33.5859
211.669906; 3.66694E-5; 33.6450
212.036117; 3.67232E-5; 33.6971
212.402328; 3.67760E-5; 33.7396
212.768539; 3.68207E-5; 33.7787
213.134750; 3.68606E-5; 33.8209
213.500961; 3.69040E-5; 33.8667
213.867172; 3.69546E-5; 33.9109
214.233383; 3.70081E-5; 33.9489
214.599594; 3.70574E-5; 33.9814
214.965804; 3.70990E-5; 34.0136
215.332015; 3.71365E-5; 34.0502
215.698226; 3.71766E-5; 34.0921
216.064437; 3.72236E-5; 34.1357
216.430648; 3.72757E-5; 34.1774
216.796859; 3.73282E-5; 34.2155
217.163070; 3.73773E-5; 34.2524
217.529281; 3.74236E-5; 34.2907
217.895492; 3.74694E-5; 34.3317
218.261703; 3.75171E-5; 34.3739
218.627914; 3.75665E-5; 34.4159
218.994124; 3.76160E-5; 34.4569
219.360335; 3.76643E-5; 34.4975
219.726546; 3.77108E-5; 34.5382
220.092757; 3.77563E-5; 34.5793
220.458968; 3.78011E-5; 34.6209
220.825179; 3.78457E-5; 34.6629
221.191390; 3.78909E-5; 34.7049
221.557601; 3.79375E-5; 34.7466
221.923812; 3.79857E-5; 34.7869
222.290023; 3.80319E-5; 34.8250
222.656234; 3.80761E-5; 34.8610
223.022444; 3.81178E-5; 34.8965
223.388655; 3.81607E-5; 34.9339
223.754866; 3.82048E-5; 34.9740
224.121077; 3.82532E-5; 35.0156
