* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:31:17 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-N012 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
176.513659; 49.642; 25.2295
176.879870; 49.625; 25.2455
177.246081; 49.615; 25.3611
177.612292; 49.626; 25.4931
177.978503; 49.657; 25.4909
178.344714; 49.685; 25.2605
178.710925; 49.679; 24.8698
179.077136; 49.626; 24.5368
179.443346; 49.542; 24.5072
179.809557; 49.469; 24.8819
180.175768; 49.449; 25.5191
180.541979; 49.496; 26.1044
180.908190; 49.582; 26.3705
181.274401; 49.661; 26.2711
181.640612; 49.703; 25.9772
182.006823; 49.704; 25.7290
182.373034; 49.686; 25.6769
182.739245; 49.678; 25.8049
183.105455; 49.691; 25.9814
183.471666; 49.717; 26.0819
183.837877; 49.741; 26.0810
184.204088; 49.751; 26.0447
184.570299; 49.749; 26.0544
184.936510; 49.746; 26.1373
185.302721; 49.750; 26.2570
185.668932; 49.760; 26.3579
186.035143; 49.770; 26.4161
186.401354; 49.774; 26.4482
186.767565; 49.773; 26.4907
187.133775; 49.773; 26.5589
187.499986; 49.775; 26.6389
187.866197; 49.780; 26.7018
188.232408; 49.785; 26.7355
188.598619; 49.788; 26.7523
188.964830; 49.787; 26.7728
189.331041; 49.786; 26.8078
189.697252; 49.787; 26.8528
190.063463; 49.790; 26.8965
190.429674; 49.794; 26.9323
190.795885; 49.799; 26.9624
191.162095; 49.803; 26.9923
191.528306; 49.807; 27.0249
191.894517; 49.812; 27.0596
192.260728; 49.818; 27.0944
192.626939; 49.823; 27.1298
192.993150; 49.828; 27.1681
193.359361; 49.832; 27.2121
193.725572; 49.837; 27.2614
194.091783; 49.842; 27.3133
194.457994; 49.847; 27.3653
194.824205; 49.852; 27.4158
195.190415; 49.857; 27.4640
195.556626; 49.861; 27.5098
195.922837; 49.865; 27.5541
196.289048; 49.868; 27.5989
196.655259; 49.870; 27.6461
197.021470; 49.873; 27.6952
197.387681; 49.876; 27.7434
197.753892; 49.879; 27.7872
198.120103; 49.883; 27.8256
198.486314; 49.886; 27.8613
198.852525; 49.888; 27.8983
199.218735; 49.891; 27.9386
199.584946; 49.894; 27.9797
199.951157; 49.899; 28.0176
200.317368; 49.903; 28.0516
200.683579; 49.907; 28.0858
201.049790; 49.910; 28.1251
201.416001; 49.915; 28.1699
201.782212; 49.920; 28.2147
202.148423; 49.927; 28.2520
202.514634; 49.933; 28.2807
202.880845; 49.937; 28.3096
203.247055; 49.939; 28.3509
203.613266; 49.942; 28.4102
203.979477; 49.949; 28.4780
204.345688; 49.958; 28.5348
204.711899; 49.969; 28.5631
205.078110; 49.977; 28.5630
205.444321; 49.980; 28.5533
205.810532; 49.977; 28.5619
206.176743; 49.973; 28.6058
206.542954; 49.971; 28.6814
206.909164; 49.974; 28.7669
207.275375; 49.981; 28.8389
207.641586; 49.988; 28.8877
208.007797; 49.994; 28.9202
208.374008; 49.997; 28.9515
208.740219; 50.000; 28.9919
209.106430; 50.003; 29.0404
209.472641; 50.007; 29.0890
209.838852; 50.012; 29.1309
210.205063; 50.016; 29.1663
210.571274; 50.020; 29.2010
210.937484; 50.023; 29.2403
211.303695; 50.026; 29.2848
211.669906; 50.030; 29.3306
212.036117; 50.035; 29.3737
212.402328; 50.040; 29.4134
212.768539; 50.044; 29.4524
213.134750; 50.048; 29.4932
213.500961; 50.053; 29.5357
213.867172; 50.057; 29.5773
214.233383; 50.062; 29.6158
214.599594; 50.067; 29.6515
214.965804; 50.071; 29.6869
215.332015; 50.075; 29.7242
215.698226; 50.078; 29.7640
216.064437; 50.082; 29.8055
216.430648; 50.086; 29.8471
216.796859; 50.090; 29.8880
217.163070; 50.094; 29.9286
217.529281; 50.098; 29.9698
217.895492; 50.102; 30.0114
218.261703; 50.106; 30.0524
218.627914; 50.110; 30.0921
218.994124; 50.114; 30.1306
219.360335; 50.118; 30.1690
219.726546; 50.121; 30.2075
220.092757; 50.125; 30.2463
220.458968; 50.129; 30.2852
220.825179; 50.133; 30.3240
221.191390; 50.137; 30.3627
221.557601; 50.141; 30.4013
221.923812; 50.146; 30.4398
222.290023; 50.150; 30.4776
222.656234; 50.154; 30.5146
223.022444; 50.158; 30.5516
223.388655; 50.162; 30.5901
223.754866; 50.166; 30.6305
224.121077; 50.171; 30.6721
224.487288; 50.176; 30.7126
224.853499; 50.181; 30.7505
225.219710; 50.186; 30.7861
225.585921; 50.190; 30.8213
225.952132; 50.193; 30.8586
226.318343; 50.197; 30.8982
226.684554; 50.201; 30.9397
227.050764; 50.205; 30.9809
227.416975; 50.209; 31.0211
227.783186; 50.212; 31.0598
228.149397; 50.216; 31.0988
228.515608; 50.220; 31.1393
228.881819; 50.224; 31.1807
229.248030; 50.228; 31.2212
229.614241; 50.232; 31.2596
229.980452; 50.237; 31.2958
230.346663; 50.242; 31.3298
230.712873; 50.246; 31.3624
231.079084; 50.251; 31.3945
231.445295; 50.255; 31.4288
231.811506; 50.259; 31.4676
232.177717; 50.263; 31.5113
232.543928; 50.268; 31.5567
232.910139; 50.274; 31.5983
233.276350; 50.280; 31.6325
233.642561; 50.285; 31.6622
234.008772; 50.288; 31.6963
234.374983; 50.291; 31.7426
234.741193; 50.295; 31.8000
235.107404; 50.300; 31.8560
235.473615; 50.307; 31.8974
235.839826; 50.312; 31.9226
236.206037; 50.313; 31.9469
236.572248; 50.312; 31.9906
236.938459; 50.313; 32.0589
237.304670; 50.317; 32.1330
237.670881; 50.326; 32.1811
