* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:39:42 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-TWDV-1025-B001 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
247.924786; 48.679; 34.7261
248.290997; 48.682; 34.7656
248.657208; 48.685; 34.8145
249.023419; 48.691; 34.8636
249.389630; 48.697; 34.9062
249.755841; 48.704; 34.9418
250.122052; 48.709; 34.9748
250.488263; 48.713; 35.0109
250.854473; 48.717; 35.0528
251.220684; 48.722; 35.0976
251.586895; 48.728; 35.1400
251.953106; 48.734; 35.1758
252.319317; 48.739; 35.2057
252.685528; 48.743; 35.2338
253.051739; 48.746; 35.2666
253.417950; 48.748; 35.3076
253.784161; 48.751; 35.3553
254.150372; 48.756; 35.4031
254.516582; 48.762; 35.4447
254.882793; 48.768; 35.4778
255.249004; 48.773; 35.5053
255.615215; 48.777; 35.5338
255.981426; 48.780; 35.5675
256.347637; 48.784; 35.6049
256.713848; 48.789; 35.6423
257.080059; 48.795; 35.6752
257.446270; 48.800; 35.7042
257.812481; 48.804; 35.7332
258.178692; 48.808; 35.7671
258.544902; 48.812; 35.8076
258.911113; 48.817; 35.8513
259.277324; 48.823; 35.8933
259.643535; 48.829; 35.9300
260.009746; 48.835; 35.9626
260.375957; 48.840; 35.9943
260.742168; 48.845; 36.0290
261.108379; 48.850; 36.0659
261.474590; 48.855; 36.1027
261.840801; 48.859; 36.1375
262.207012; 48.863; 36.1727
262.573222; 48.866; 36.2131
262.939433; 48.870; 36.2605
263.305644; 48.875; 36.3094
263.671855; 48.881; 36.3495
264.038066; 48.888; 36.3739
264.404277; 48.892; 36.3860
264.770488; 48.893; 36.3999
265.136699; 48.892; 36.4311
265.502910; 48.891; 36.4851
265.869121; 48.894; 36.5525
266.235332; 48.900; 36.6157
266.601542; 48.909; 36.6590
266.967753; 48.917; 36.6803
267.333964; 48.923; 36.6897
267.700175; 48.927; 36.7023
268.066386; 48.930; 36.7278
268.432597; 48.934; 36.7656
268.798808; 48.939; 36.8080
269.165019; 48.946; 36.8469
269.531230; 48.953; 36.8792
269.897441; 48.960; 36.9074
270.263652; 48.966; 36.9361
270.629862; 48.972; 36.9687
270.996073; 48.977; 37.0055
271.362284; 48.982; 37.0463
271.728495; 48.987; 37.0901
272.094706; 48.991; 37.1373
272.460917; 48.996; 37.1865
272.827128; 49.002; 37.2347
273.193339; 49.008; 37.2767
273.559550; 49.014; 37.3088
273.925761; 49.018; 37.3323
274.291972; 49.020; 37.3537
274.658182; 49.021; 37.3808
275.024393; 49.022; 37.4172
275.390604; 49.024; 37.4591
275.756815; 49.028; 37.4989
276.123026; 49.033; 37.5302
276.489237; 49.039; 37.5519
276.855448; 49.044; 37.5678
277.221659; 49.049; 37.5830
277.587870; 49.054; 37.6011
277.954081; 49.059; 37.6229
278.320291; 49.065; 37.6476
278.686502; 49.071; 37.6752
279.052713; 49.077; 37.7056
279.418924; 49.083; 37.7388
279.785135; 49.090; 37.7750
280.151346; 49.095; 37.8156
280.517557; 49.101; 37.8632
280.883768; 49.106; 37.9187
281.249979; 49.112; 37.9781
281.616190; 49.118; 38.0346
281.982401; 49.125; 38.0826
282.348611; 49.128; 38.1236
282.714822; 49.130; 38.1634
283.081033; 49.131; 38.2079
283.447244; 49.131; 38.2563
283.813455; 49.133; 38.3023
284.179666; 49.135; 38.3392
284.545877; 49.138; 38.3663
284.912088; 49.140; 38.3877
285.278299; 49.143; 38.4066
285.644510; 49.147; 38.4217
286.010721; 49.152; 38.4294
286.376931; 49.157; 38.4302
286.743142; 49.162; 38.4309
287.109353; 49.168; 38.4387
287.475564; 49.175; 38.4548
287.841775; 49.184; 38.4741
288.207986; 49.193; 38.4930
288.574197; 49.202; 38.5159
288.940408; 49.211; 38.5517
289.306619; 49.220; 38.6032
289.672830; 49.230; 38.6629
290.039041; 49.240; 38.7212
290.405251; 49.248; 38.7784
290.771462; 49.255; 38.8442
291.137673; 49.260; 38.9209
291.503884; 49.267; 38.9898
291.870095; 49.273; 39.0227
292.236306; 49.272; 39.0160
292.602517; 49.260; 39.0127
292.968728; 49.241; 39.0747
293.334939; 49.227; 39.2188
293.701150; 49.231; 39.3756
294.067361; 49.251; 39.4277
294.433571; 49.268; 39.3173
294.799782; 49.264; 39.1196
295.165993; 49.238; 39.0028
295.532204; 49.213; 39.0826
295.898415; 49.221; 39.2872
296.264626; 49.268; 39.3831
296.630837; 49.327; 39.1852
296.997048; 49.351; 38.7658
297.363259; 49.324; 38.4515
297.729470; 49.280; 38.5811
298.095681; 49.292; 39.1653
298.461891; 49.414; 39.7379
298.828102; 49.616; 39.6586
299.194313; 49.795; 38.6464
299.560524; 49.848; 37.0111
299.926735; 49.728; 35.4787
300.292946; 49.476; 34.8382
300.659157; 49.215; 35.5004
301.025368; 49.084; 37.1371
301.391579; 49.136; 38.8063
301.757790; 49.296; 39.7082
302.124000; 49.442; 39.7421
302.490211; 49.500; 39.3660
302.856422; 49.474; 39.1300
303.222633; 49.423; 39.3039
303.588844; 49.402; 39.7620
303.955055; 49.427; 40.1700
304.321266; 49.468; 40.3078
304.687477; 49.487; 40.2213
305.053688; 49.472; 40.1147
305.419899; 49.441; 40.1467
305.786110; 49.419; 40.3110
306.152320; 49.419; 40.4782
306.518531; 49.432; 40.5361
306.884742; 49.440; 40.4838
307.250953; 49.436; 40.4063
307.617164; 49.426; 40.3809
307.983375; 49.422; 40.4132
308.349586; 49.428; 40.4499
308.715797; 49.440; 40.4447
