* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:06:46 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-VDOO-1025-B005 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
234.741193; 51.868; 35.6977
235.107404; 51.873; 35.7298
235.473615; 51.878; 35.7660
235.839826; 51.882; 35.8092
236.206037; 51.887; 35.8565
236.572248; 51.894; 35.9004
236.938459; 51.900; 35.9344
237.304670; 51.904; 35.9599
237.670881; 51.906; 35.9886
238.037092; 51.906; 36.0356
238.403303; 51.907; 36.1095
238.769513; 51.911; 36.2027
239.135724; 51.921; 36.2931
239.501935; 51.935; 36.3559
239.868146; 51.949; 36.3793
240.234357; 51.960; 36.3720
240.600568; 51.966; 36.3566
240.966779; 51.967; 36.3557
241.332990; 51.968; 36.3792
241.699201; 51.970; 36.4214
242.065412; 51.974; 36.4670
242.431623; 51.980; 36.5037
242.797833; 51.986; 36.5296
243.164044; 51.991; 36.5523
243.530255; 51.995; 36.5806
243.896466; 51.999; 36.6175
244.262677; 52.003; 36.6595
244.628888; 52.009; 36.7004
244.995099; 52.016; 36.7370
245.361310; 52.022; 36.7699
245.727521; 52.028; 36.8025
246.093732; 52.033; 36.8370
246.459943; 52.039; 36.8730
246.826153; 52.045; 36.9088
247.192364; 52.051; 36.9440
247.558575; 52.057; 36.9793
247.924786; 52.062; 37.0161
248.290997; 52.067; 37.0547
248.657208; 52.073; 37.0941
249.023419; 52.079; 37.1331
249.389630; 52.084; 37.1712
249.755841; 52.090; 37.2084
250.122052; 52.095; 37.2452
250.488263; 52.100; 37.2817
250.854473; 52.106; 37.3179
251.220684; 52.111; 37.3533
251.586895; 52.116; 37.3881
251.953106; 52.122; 37.4231
252.319317; 52.127; 37.4588
252.685528; 52.132; 37.4941
253.051739; 52.138; 37.5281
253.417950; 52.143; 37.5608
253.784161; 52.148; 37.5933
254.150372; 52.154; 37.6270
254.516582; 52.159; 37.6619
254.882793; 52.164; 37.6971
255.249004; 52.170; 37.7313
255.615215; 52.175; 37.7647
255.981426; 52.181; 37.7980
256.347637; 52.186; 37.8322
256.713848; 52.191; 37.8679
257.080059; 52.197; 37.9044
257.446270; 52.203; 37.9403
257.812481; 52.209; 37.9745
258.178692; 52.215; 38.0070
258.544902; 52.220; 38.0384
258.911113; 52.226; 38.0700
259.277324; 52.231; 38.1029
259.643535; 52.236; 38.1372
260.009746; 52.241; 38.1728
260.375957; 52.247; 38.2080
260.742168; 52.253; 38.2420
