* Measurement data measured by REW V5.40 beta 112
* Source: SSL 2+, MICROPHONE, L, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Jan 7, 2026, 11:49:25 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: L RDSL-RDHS-1025-B004 Jan 7
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz); SPL(dB); Phase(degrees)
151.611317; 48.648; 21.7461
151.977528; 48.652; 21.7936
152.343739; 48.654; 21.8408
152.709950; 48.657; 21.8866
153.076161; 48.658; 21.9329
153.442372; 48.660; 21.9827
153.808583; 48.662; 22.0371
154.174794; 48.664; 22.0935
154.541005; 48.668; 22.1466
154.907216; 48.672; 22.1919
155.273427; 48.677; 22.2288
155.639637; 48.680; 22.2610
156.005848; 48.682; 22.2948
156.372059; 48.684; 22.3345
156.738270; 48.686; 22.3804
157.104481; 48.690; 22.4288
157.470692; 48.695; 22.4744
157.836903; 48.700; 22.5147
158.203114; 48.705; 22.5511
158.569325; 48.709; 22.5881
158.935536; 48.712; 22.6295
159.301746; 48.716; 22.6759
159.667957; 48.719; 22.7255
160.034168; 48.723; 22.7766
160.400379; 48.726; 22.8299
160.766590; 48.728; 22.8877
161.132801; 48.731; 22.9510
161.499012; 48.734; 23.0172
161.865223; 48.738; 23.0811
162.231434; 48.742; 23.1380
162.597645; 48.746; 23.1871
162.963856; 48.749; 23.2307
163.330066; 48.751; 23.2719
163.696277; 48.753; 23.3120
164.062488; 48.755; 23.3506
164.428699; 48.758; 23.3867
164.794910; 48.760; 23.4203
165.161121; 48.763; 23.4518
165.527332; 48.765; 23.4817
165.893543; 48.768; 23.5111
166.259754; 48.772; 23.5431
166.625965; 48.775; 23.5809
166.992176; 48.779; 23.6250
167.358386; 48.785; 23.6713
167.724597; 48.792; 23.7153
168.090808; 48.799; 23.7565
168.457019; 48.804; 23.8005
168.823230; 48.809; 23.8539
169.189441; 48.814; 23.9172
169.555652; 48.820; 23.9824
169.921863; 48.826; 24.0409
170.288074; 48.830; 24.0945
170.654285; 48.831; 24.1551
171.020496; 48.832; 24.2309
171.386706; 48.834; 24.3121
171.752917; 48.839; 24.3752
172.119128; 48.843; 24.4044
172.485339; 48.841; 24.4139
172.851550; 48.833; 24.4408
173.217761; 48.825; 24.5109
173.583972; 48.826; 24.6033
173.950183; 48.835; 24.6582
174.316394; 48.847; 24.6301
174.682605; 48.849; 24.5434
175.048816; 48.839; 24.4859
175.415026; 48.826; 24.5351
175.781237; 48.829; 24.6725
176.147448; 48.856; 24.7774
176.513659; 48.893; 24.7285
176.879870; 48.914; 24.5353
177.246081; 48.905; 24.3675
177.612292; 48.879; 24.4379
177.978503; 48.877; 24.8028
178.344714; 48.937; 25.2423
178.710925; 49.053; 25.3773
179.077136; 49.173; 24.9626
179.443346; 49.231; 24.0958
179.809557; 49.187; 23.1754
180.175768; 49.057; 22.6842
180.541979; 48.905; 22.9097
180.908190; 48.812; 23.7365
181.274401; 48.815; 24.6972
181.640612; 48.888; 25.3222
182.006823; 48.969; 25.4646
182.373034; 49.008; 25.3176
182.739245; 48.998; 25.1911
183.105455; 48.967; 25.2760
183.471666; 48.949; 25.5408
183.837877; 48.957; 25.8102
184.204088; 48.979; 25.9414
184.570299; 48.993; 25.9335
184.936510; 48.988; 25.8936
185.302721; 48.972; 25.9228
185.668932; 48.960; 26.0335
186.035143; 48.962; 26.1572
186.401354; 48.972; 26.2182
186.767565; 48.981; 26.2056
187.133775; 48.982; 26.1665
187.499986; 48.978; 26.1566
187.866197; 48.975; 26.1895
188.232408; 48.977; 26.2403
188.598619; 48.984; 26.2776
188.964830; 48.991; 26.2924
189.331041; 48.997; 26.3006
189.697252; 49.000; 26.3232
190.063463; 49.003; 26.3676
190.429674; 49.008; 26.4244
190.795885; 49.015; 26.4805
191.162095; 49.023; 26.5298
191.528306; 49.029; 26.5753
191.894517; 49.034; 26.6217
192.260728; 49.039; 26.6704
192.626939; 49.042; 26.7202
192.993150; 49.045; 26.7709
193.359361; 49.048; 26.8242
193.725572; 49.050; 26.8801
194.091783; 49.053; 26.9356
194.457994; 49.055; 26.9872
194.824205; 49.058; 27.0334
195.190415; 49.061; 27.0756
195.556626; 49.064; 27.1158
195.922837; 49.067; 27.1536
196.289048; 49.071; 27.1883
196.655259; 49.074; 27.2207
197.021470; 49.077; 27.2545
197.387681; 49.080; 27.2930
197.753892; 49.083; 27.3356
198.120103; 49.088; 27.3775
198.486314; 49.094; 27.4143
198.852525; 49.099; 27.4467
199.218735; 49.103; 27.4799
199.584946; 49.107; 27.5185
199.951157; 49.111; 27.5619
200.317368; 49.115; 27.6060
200.683579; 49.119; 27.6484
201.049790; 49.123; 27.6914
201.416001; 49.126; 27.7391
201.782212; 49.131; 27.7901
202.148423; 49.136; 27.8356
202.514634; 49.142; 27.8660
202.880845; 49.146; 27.8832
203.247055; 49.147; 27.9029
203.613266; 49.147; 27.9441
203.979477; 49.148; 28.0109
204.345688; 49.156; 28.0823
204.711899; 49.168; 28.1231
205.078110; 49.181; 28.1114
205.444321; 49.186; 28.0593
205.810532; 49.183; 28.0116
206.176743; 49.172; 28.0175
206.542954; 49.161; 28.0974
206.909164; 49.159; 28.2280
207.275375; 49.166; 28.3591
207.641586; 49.181; 28.4478
208.007797; 49.195; 28.4850
208.374008; 49.204; 28.4953
208.740219; 49.207; 28.5126
209.106430; 49.209; 28.5561
209.472641; 49.212; 28.6197
209.838852; 49.218; 28.6834
210.205063; 49.225; 28.7324
210.571274; 49.230; 28.7674
210.937484; 49.234; 28.8010
211.303695; 49.236; 28.8441
211.669906; 49.239; 28.8965
212.036117; 49.243; 28.9493
212.402328; 49.248; 28.9935
212.768539; 49.252; 29.0279
213.134750; 49.255; 29.0587
213.500961; 49.257; 29.0933
213.867172; 49.259; 29.1342
214.233383; 49.262; 29.1784
214.599594; 49.266; 29.2210
214.965804; 49.270; 29.2600
215.332015; 49.274; 29.2964
215.698226; 49.277; 29.3331
216.064437; 49.281; 29.3711
216.430648; 49.285; 29.4102
216.796859; 49.290; 29.4487
217.163070; 49.294; 29.4864
217.529281; 49.298; 29.5238
217.895492; 49.302; 29.5616
218.261703; 49.307; 29.5996
218.627914; 49.311; 29.6372
218.994124; 49.315; 29.6745
219.360335; 49.319; 29.7121
219.726546; 49.323; 29.7505
220.092757; 49.327; 29.7898
220.458968; 49.331; 29.8297
220.825179; 49.334; 29.8703
221.191390; 49.338; 29.9115
221.557601; 49.342; 29.9537
221.923812; 49.346; 29.9971
222.290023; 49.350; 30.0412
222.656234; 49.354; 30.0847
223.022444; 49.358; 30.1266
223.388655; 49.363; 30.1665
223.754866; 49.367; 30.2042
224.121077; 49.371; 30.2406
224.487288; 49.375; 30.2767
224.853499; 49.378; 30.3139
225.219710; 49.382; 30.3531
225.585921; 49.385; 30.3942
225.952132; 49.389; 30.4360
226.318343; 49.393; 30.4762
226.684554; 49.397; 30.5144
227.050764; 49.402; 30.5499
227.416975; 49.406; 30.5839
227.783186; 49.410; 30.6170
228.149397; 49.413; 30.6509
228.515608; 49.417; 30.6868
228.881819; 49.421; 30.7249
229.248030; 49.425; 30.7638
229.614241; 49.429; 30.8027
229.980452; 49.433; 30.8414
230.346663; 49.438; 30.8803
230.712873; 49.442; 30.9202
231.079084; 49.447; 30.9608
231.445295; 49.452; 31.0008
231.811506; 49.457; 31.0390
232.177717; 49.461; 31.0761
232.543928; 49.465; 31.1151
232.910139; 49.468; 31.1582
233.276350; 49.472; 31.2049
233.642561; 49.476; 31.2504
234.008772; 49.481; 31.2913
234.374983; 49.485; 31.3273
234.741193; 49.488; 31.3631
235.107404; 49.491; 31.4022
235.473615; 49.494; 31.4432
235.839826; 49.498; 31.4801
236.206037; 49.502; 31.5090
236.572248; 49.506; 31.5333
236.938459; 49.508; 31.5622
237.304670; 49.510; 31.6010
237.670881; 49.516; 31.6418
238.037092; 49.524; 31.6662
238.403303; 49.532; 31.6585
238.769513; 49.535; 31.6240
239.135724; 49.532; 31.5923
239.501935; 49.522; 31.6026
239.868146; 49.513; 31.6774
240.234357; 49.510; 31.8041
240.600568; 49.518; 31.9389
240.966779; 49.534; 32.0352
241.332990; 49.551; 32.0730
241.699201; 49.564; 32.0699
242.065412; 49.570; 32.0627
242.431623; 49.572; 32.0813
242.797833; 49.574; 32.1304
243.164044; 49.579; 32.1923
243.530255; 49.586; 32.2458
243.896466; 49.594; 32.2822
244.262677; 49.599; 32.3096
244.628888; 49.602; 32.3416
244.995099; 49.605; 32.3847
245.361310; 49.609; 32.4337
245.727521; 49.614; 32.4790
246.093732; 49.619; 32.5150
246.459943; 49.623; 32.5448
246.826153; 49.625; 32.5754
247.192364; 49.628; 32.6124
247.558575; 49.631; 32.6548
247.924786; 49.635; 32.6970
248.290997; 49.639; 32.7340
248.657208; 49.644; 32.7651
249.023419; 49.648; 32.7933
249.389630; 49.652; 32.8223
249.755841; 49.656; 32.8541
250.122052; 49.659; 32.8892
250.488263; 49.663; 32.9267
250.854473; 49.667; 32.9656
251.220684; 49.672; 33.0043
251.586895; 49.677; 33.0414
251.953106; 49.682; 33.0762
252.319317; 49.687; 33.1099
252.685528; 49.692; 33.1437
253.051739; 49.696; 33.1795
253.417950; 49.700; 33.2177
253.784161; 49.704; 33.2574
254.150372; 49.708; 33.2968
254.516582; 49.713; 33.3350
254.882793; 49.717; 33.3718
255.249004; 49.722; 33.4078
255.615215; 49.726; 33.4432
255.981426; 49.730; 33.4771
256.347637; 49.734; 33.5088
256.713848; 49.737; 33.5399
257.080059; 49.740; 33.5734
257.446270; 49.743; 33.6122
257.812481; 49.746; 33.6558
258.178692; 49.750; 33.7004
258.544902; 49.755; 33.7406
258.911113; 49.760; 33.7741
259.277324; 49.764; 33.8038
259.643535; 49.768; 33.8351
260.009746; 49.771; 33.8717
260.375957; 49.775; 33.9113
260.742168; 49.781; 33.9490
261.108379; 49.786; 33.9800
261.474590; 49.791; 34.0052
261.840801; 49.796; 34.0302
262.207012; 49.799; 34.0607
262.573222; 49.803; 34.0972
262.939433; 49.808; 34.1350
263.305644; 49.814; 34.1684
263.671855; 49.819; 34.1969
264.038066; 49.823; 34.2275
264.404277; 49.826; 34.2683
264.770488; 49.830; 34.3219
265.136699; 49.836; 34.3804
265.502910; 49.844; 34.4306
265.869121; 49.853; 34.4629
266.235332; 49.860; 34.4797
266.601542; 49.864; 34.4930
266.967753; 49.865; 34.5168
267.333964; 49.865; 34.5571
267.700175; 49.867; 34.6087
268.066386; 49.871; 34.6604
268.432597; 49.875; 34.7027
268.798808; 49.880; 34.7344
269.165019; 49.883; 34.7607
269.531230; 49.885; 34.7881
269.897441; 49.888; 34.8192
270.263652; 49.891; 34.8513
270.629862; 49.895; 34.8817
270.996073; 49.900; 34.9088
271.362284; 49.904; 34.9345
271.728495; 49.909; 34.9597
272.094706; 49.915; 34.9836
272.460917; 49.921; 35.0043
272.827128; 49.926; 35.0227
273.193339; 49.931; 35.0433
273.559550; 49.934; 35.0733
273.925761; 49.938; 35.1165
274.291972; 49.943; 35.1699
274.658182; 49.949; 35.2251
275.024393; 49.957; 35.2730
275.390604; 49.964; 35.3104
275.756815; 49.970; 35.3417
276.123026; 49.973; 35.3745
276.489237; 49.975; 35.4142
276.855448; 49.977; 35.4599
277.221659; 49.980; 35.5068
277.587870; 49.983; 35.5501
277.954081; 49.986; 35.5875
278.320291; 49.988; 35.6191
278.686502; 49.991; 35.6467
279.052713; 49.993; 35.6721
279.418924; 49.996; 35.6961
279.785135; 49.999; 35.7177
280.151346; 50.004; 35.7340
280.517557; 50.009; 35.7425
280.883768; 50.014; 35.7444
281.249979; 50.019; 35.7465
281.616190; 50.022; 35.7594
281.982401; 50.026; 35.7909
282.348611; 50.032; 35.8392
282.714822; 50.039; 35.8926
283.081033; 50.049; 35.9392
283.447244; 50.059; 35.9758
283.813455; 50.066; 36.0106
284.179666; 50.072; 36.0550
284.545877; 50.077; 36.1123
284.912088; 50.082; 36.1763
285.278299; 50.087; 36.2368
285.644510; 50.091; 36.2891
286.010721; 50.093; 36.3362
286.376931; 50.093; 36.3830
286.743142; 50.093; 36.4301
287.109353; 50.093; 36.4729
287.475564; 50.092; 36.5072
287.841775; 50.092; 36.5317
288.207986; 50.093; 36.5466
288.574197; 50.094; 36.5509
288.940408; 50.095; 36.5448
289.306619; 50.097; 36.5345
289.672830; 50.098; 36.5323
290.039041; 50.103; 36.5439
290.405251; 50.112; 36.5575
290.771462; 50.125; 36.5501
291.137673; 50.136; 36.5161
291.503884; 50.140; 36.4893
291.870095; 50.138; 36.5271
292.236306; 50.141; 36.6576
292.602517; 50.158; 36.8346
292.968728; 50.189; 36.9568
293.334939; 50.219; 36.9565
293.701150; 50.229; 36.8805
294.067361; 50.212; 36.8736
294.433571; 50.188; 37.0566
294.799782; 50.183; 37.3897
295.165993; 50.210; 37.6662
295.532204; 50.247; 37.6841
295.898415; 50.253; 37.4549
296.264626; 50.204; 37.2364
296.630837; 50.124; 37.3346
296.997048; 50.074; 37.7980
297.363259; 50.099; 38.2619
297.729470; 50.177; 38.1936
298.095681; 50.218; 37.3820
298.461891; 50.128; 36.1955
298.828102; 49.883; 35.4402
299.194313; 49.563; 35.9374
299.560524; 49.345; 37.8886
299.926735; 49.388; 40.3972
300.292946; 49.675; 42.0188
300.659157; 50.031; 42.0010
301.025368; 50.280; 40.6845
301.391579; 50.350; 38.9669
301.757790; 50.272; 37.7134
302.124000; 50.150; 37.3434
302.490211; 50.089; 37.6573
302.856422; 50.124; 38.0616
303.222633; 50.208; 38.1008
303.588844; 50.273; 37.7723
303.955055; 50.286; 37.3904
304.321266; 50.264; 37.2540
304.687477; 50.250; 37.4135
305.053688; 50.269; 37.6791
305.419899; 50.312; 37.8303
305.786110; 50.350; 37.8097
306.152320; 50.363; 37.7300
306.518531; 50.355; 37.7366
306.884742; 50.345; 37.8754
307.250953; 50.347; 38.0729
307.617164; 50.360; 38.2234
307.983375; 50.373; 38.2846
308.349586; 50.377; 38.2943
308.715797; 50.371; 38.3148
309.082008; 50.364; 38.3705
309.448219; 50.362; 38.4361
309.814430; 50.364; 38.4743
310.180640; 50.366; 38.4742
310.546851; 50.365; 38.4561
310.913062; 50.363; 38.4464
311.279273; 50.362; 38.4533
311.645484; 50.364; 38.4671
312.011695; 50.369; 38.4755
312.377906; 50.376; 38.4775
312.744117; 50.383; 38.4801
313.110328; 50.391; 38.4890
313.476539; 50.399; 38.5041
313.842750; 50.407; 38.5240
314.208960; 50.415; 38.5513
314.575171; 50.421; 38.5909
314.941382; 50.429; 38.6430
315.307593; 50.437; 38.7004
315.673804; 50.445; 38.7537
316.040015; 50.452; 38.7987
316.406226; 50.457; 38.8398
316.772437; 50.461; 38.8831
317.138648; 50.463; 38.9305
317.504859; 50.465; 38.9773
317.871070; 50.467; 39.0182
